comp, avg steps, run steps, avg predictions, predictions steps
0,44.95599999999998,[21, 29, 25, 21, 24, 19, 20, 22, 35, 32, 19, 21, 21, 29, 15, 15, 38, 17, 27, 29, 21, 27, 18, 25, 15, 22, 28, 201, 34, 21, 18, 24, 28, 16, 16, 19, 17, 17, 19, 28, 21, 18, 26, 21, 23, 201, 21, 22, 14, 20, 24, 15, 20, 201, 21, 22, 201, 20, 21, 21, 201, 23, 25, 201, 16, 20, 18, 27, 19, 201, 23, 33, 31, 25, 21, 19, 201, 201, 16, 26, 17, 18, 24, 19, 23, 37, 18, 28, 21, 20, 29, 29, 21, 26, 24, 19, 20, 29, 17, 24, 22, 18, 19, 30, 22, 28, 19, 21, 13, 21, 20, 14, 22, 201, 20, 201, 20, 21, 25, 21, 28, 19, 24, 21, 21, 18, 23, 26, 17, 201, 27, 201, 201, 24, 18, 29, 18, 16, 201, 23, 21, 28, 25, 22, 21, 25, 24, 21, 27, 15, 23, 22, 18, 201, 201, 23, 201, 19, 23, 23, 27, 22, 20, 201, 18, 22, 22, 21, 17, 18, 14, 22, 22, 19, 22, 18, 18, 201, 16, 19, 23, 26, 24, 20, 23, 16, 201, 201, 22, 19, 15, 18, 29, 23, 201, 45, 16, 201, 19, 22, 13, 20, 19, 19, 22, 34, 26, 29, 14, 20, 28, 201, 25, 38, 21, 26, 25, 19, 23, 201, 23, 21, 23, 23, 20, 21, 20, 19, 23, 201, 18, 16, 20, 22, 201, 20, 17, 201, 26, 201, 201, 21, 21, 24, 27, 26, 17, 20, 201, 26],1.581333333333335,[[2, 0, 1], [10, 1, 0], [5, 0, 5], [1, 3, 0], [1, 4, 1], [4, 1, 1], [0, 2, 0], [2, 0, 1], [16, 1, 1], [1, 7, 1], [0, 0, 1], [2, 1, 2], [1, 1, 0], [8, 1, 2], [0, 3, 2], [1, 1, 1], [6, 6, 1], [1, 1, 1], [4, 4, 0], [10, 1, 1], [2, 5, 1], [0, 1, 3], [0, 1, 6], [3, 1, 1], [1, 2, 1], [3, 1, 1], [5, 3, 1], [], [11, 0, 0], [1, 4, 1], [2, 3, 2], [1, 1, 0], [5, 3, 1], [2, 1, 2], [2, 1, 0], [1, 2, 0], [1, 3, 1], [1, 1, 1], [2, 1, 1], [0, 7, 2], [2, 0, 0], [1, 1, 1], [0, 4, 1], [1, 1, 1], [1, 1, 0], [1], [1, 0, 6], [4, 1, 0], [0, 1, 0], [2, 1, 1], [0, 1, 0], [1, 0, 2], [2, 0, 1], [4], [2, 0, 1], [1, 1, 0], [], [0, 1, 0], [0, 5, 1], [2, 1, 0], [], [2, 2, 0], [0, 0, 0], [3, 0], [0, 1, 1], [1, 3, 0], [2, 1, 1], [0, 2, 0], [1, 1, 0], [], [4, 3, 0], [2, 11, 1], [10, 1, 0], [5, 1, 1], [0, 0, 1], [1, 1, 0], [1], [18, 2], [1, 1, 0], [5, 5, 1], [1, 3, 1], [2, 0, 0], [6, 2, 0], [0, 1, 1], [3, 2, 0], [16, 0, 2], [3, 2, 0], [13, 1, 0], [4, 1, 0], [1, 1, 1], [1, 1, 1], [1, 4, 1], [1, 0, 4], [1, 2, 0], [1, 3, 1], [0, 1, 1], [3, 0, 1], [7, 0, 0], [1, 1, 1], [1, 1, 1], [1, 3, 2], [1, 1, 2], [2, 3, 1], [4, 0, 0], [1, 1, 2], [0, 12, 1], [2, 4, 0], [1, 0, 1], [1, 1, 0], [1, 1, 1], [1, 1, 0], [1, 4, 0], [0, 1, 1], [2], [1, 1, 1], [3, 1], [3, 0, 2], [5, 1, 1], [1, 1, 0], [0, 1, 0], [6, 4, 0], [1, 2, 0], [2, 1, 0], [1, 3, 0], [2, 2, 1], [0, 1, 1], [3, 2, 1], [6, 2, 0], [0, 3, 0], [], [5, 6, 2], [], [1, 1], [1, 5, 0], [3, 1, 0], [8, 2, 0], [4, 1, 0], [1, 1, 0], [], [2, 0, 0], [3, 1, 4], [0, 2, 1], [1, 2, 0], [1, 1, 1], [3, 2, 4], [0, 2, 1], [3, 1, 1], [2, 2, 1], [10, 0, 1], [2, 1, 1], [1, 1, 2], [1, 1, 1], [1, 3, 0], [4], [0], [2, 3, 0], [], [3, 1, 1], [2, 3, 1], [0, 3, 0], [1, 5, 2], [0, 0, 2], [2, 2, 0], [1], [2, 0, 0], [4, 4, 0], [0, 10, 0], [1, 1, 4], [1, 2, 0], [1, 1, 0], [0, 2, 1], [0, 4, 0], [0, 2, 1], [0, 1, 0], [0, 6, 4], [0, 1, 0], [2, 2, 0], [0, 3], [0, 0, 0], [0, 0, 1], [6, 1, 1], [7, 1, 4], [4, 1, 5], [1, 2, 0], [2, 1, 4], [1, 1, 1], [0], [2], [1, 3, 2], [0, 0, 1], [0, 1, 1], [4, 2, 1], [4, 0, 2], [2, 1, 1], [2], [28, 0, 0], [1, 1, 0], [], [4, 1, 1], [8, 0, 1], [0, 0, 0], [5, 1, 0], [0, 2, 2], [0, 1, 0], [1, 2, 3], [3, 2, 11], [6, 2, 3], [3, 2, 1], [1, 2, 0], [1, 0, 2], [2, 2, 1], [], [3, 1, 0], [11, 8, 1], [6, 2, 1], [3, 1, 4], [1, 1, 1], [2, 1, 2], [4, 1, 1], [1], [2, 1, 1], [5, 2, 0], [5, 1, 1], [7, 0, 0], [4, 1, 0], [2, 0, 0], [2, 3, 0], [2, 4, 0], [1, 1, 0], [], [2, 1, 2], [4, 1, 1], [3, 1, 0], [2, 0, 0], [], [2, 1, 0], [1, 2, 0], [1], [1, 1, 0], [], [], [1, 4, 0], [1, 1, 0], [1, 2, 0], [1, 2, 1], [1, 3, 4], [1, 2, 1], [0, 3, 1], [2], [1, 4, 0]]
1,57.432000000000016,[26, 24, 31, 20, 28, 33, 22, 22, 201, 20, 201, 19, 23, 201, 19, 201, 22, 17, 18, 21, 24, 21, 38, 18, 201, 14, 17, 201, 20, 22, 21, 27, 25, 34, 19, 20, 20, 201, 23, 30, 19, 21, 24, 16, 21, 201, 37, 21, 201, 19, 23, 25, 16, 201, 14, 35, 201, 31, 201, 201, 35, 16, 18, 201, 201, 23, 34, 19, 19, 201, 27, 37, 24, 22, 52, 22, 18, 201, 24, 17, 19, 29, 36, 16, 19, 22, 20, 201, 17, 35, 21, 45, 22, 201, 33, 22, 19, 35, 32, 25, 19, 21, 16, 24, 22, 18, 20, 201, 201, 22, 26, 30, 21, 20, 25, 201, 14, 21, 31, 25, 20, 201, 22, 20, 21, 26, 26, 21, 23, 22, 20, 13, 201, 23, 25, 22, 46, 21, 24, 14, 24, 31, 22, 21, 201, 18, 18, 21, 23, 21, 50, 20, 16, 25, 23, 20, 22, 19, 20, 47, 27, 19, 19, 201, 20, 21, 201, 22, 201, 201, 31, 20, 19, 24, 201, 24, 24, 201, 16, 31, 22, 27, 20, 22, 27, 31, 201, 201, 23, 20, 17, 17, 24, 28, 201, 201, 16, 201, 22, 22, 21, 17, 27, 201, 17, 24, 201, 21, 201, 21, 24, 201, 26, 23, 201, 25, 22, 21, 20, 201, 24, 28, 19, 30, 17, 23, 21, 16, 26, 29, 22, 20, 24, 25, 201, 21, 21, 21, 25, 201, 201, 22, 201, 23, 22, 21, 21, 201, 26, 201],1.617333333333335,[[1, 2, 1], [2, 2, 1], [2, 4, 0], [0, 1, 0], [0, 1, 0], [7, 0, 2], [1, 1, 0], [3, 0, 1], [], [1, 2, 2], [4], [2, 1, 0], [0, 2, 1], [3], [1, 1, 3], [1], [1, 2, 0], [3, 2, 2], [1, 0, 0], [0, 2, 2], [1, 3, 1], [1, 4, 0], [13, 0, 3], [1, 2, 0], [1, 1], [0, 2, 2], [2, 1, 2], [3, 1], [1, 3, 0], [2, 1, 1], [3, 2, 1], [2, 1, 2], [1, 8, 2], [1, 0, 17], [0, 1, 3], [2, 1, 1], [0, 2, 3], [], [2, 1, 0], [7, 3, 0], [1, 1, 0], [1, 3, 0], [0, 1, 0], [2, 0, 0], [2, 1, 0], [], [20, 2, 1], [5, 0, 1], [1], [1, 2, 1], [1, 0, 1], [1, 3, 2], [0, 1, 0], [1], [0, 0, 0], [11, 1, 0], [1, 4], [2, 1, 13], [], [], [3, 10, 0], [0, 1, 1], [4, 1, 1], [], [0], [3, 1, 3], [1, 9, 0], [0, 3, 1], [2, 1, 2], [], [6, 5, 1], [19, 1, 0], [6, 1, 1], [2, 0, 5], [0, 37, 1], [0, 5, 0], [2, 0, 0], [1], [2, 1, 3], [0, 2, 5], [3, 2, 0], [8, 1, 1], [17, 0, 1], [0, 1, 1], [0, 2, 0], [4, 2, 0], [2, 1, 1], [], [0, 2, 1], [13, 1, 0], [1, 1, 0], [18, 1, 1], [1, 4, 1], [0], [9, 4, 1], [2, 0, 1], [1, 2, 0], [13, 1, 0], [1, 3, 9], [1, 2, 1], [1, 0, 1], [5, 0, 0], [0, 2, 0], [1, 1, 1], [1, 1, 1], [1, 0, 0], [5, 2, 0], [1], [0], [0, 1, 1], [0, 2, 1], [1, 5, 1], [1, 1, 0], [1, 0, 0], [2, 4, 1], [], [2, 0, 1], [4, 2, 0], [1, 7, 2], [3, 1, 1], [1, 1, 0], [2], [1, 4, 0], [1, 0, 0], [1, 0, 5], [4, 1, 0], [1, 5, 0], [3, 1, 1], [3, 2, 4], [0, 1, 0], [1, 1, 1], [2, 1, 0], [1], [3, 1, 0], [3, 3, 2], [3, 0, 2], [11, 14, 2], [2, 1, 0], [1, 1, 1], [2, 1, 0], [3, 0, 0], [6, 2, 1], [1, 0, 1], [1, 1, 0], [1], [1, 0, 2], [1, 1, 1], [2, 1, 0], [6, 1, 1], [4, 1, 1], [25, 3, 0], [4, 1, 0], [1, 0, 0], [7, 1, 1], [0, 1, 6], [1, 5, 0], [2, 1, 1], [0, 2, 1], [0, 1, 0], [0, 0, 4], [1, 3, 0], [1, 1, 1], [3, 2, 0], [0], [1, 0, 1], [2, 3, 0], [], [3, 1, 1], [], [], [13, 4, 0], [1, 1, 3], [1, 1, 0], [1, 1, 0], [], [1, 2, 1], [1, 4, 2], [], [1, 1, 1], [1, 12, 0], [1, 3, 1], [8, 1, 0], [1, 2, 0], [2, 0, 1], [2, 7, 1], [5, 1, 1], [2, 2], [], [3, 1, 0], [2, 1, 0], [0, 1, 1], [1, 2, 2], [3, 1, 2], [2, 3, 0], [], [1], [1, 0, 1], [1], [3, 0, 3], [1, 4, 1], [1, 6, 0], [1, 2, 0], [8, 0, 2], [0], [1, 2, 1], [1, 3, 0], [], [2, 0, 5], [], [1, 2, 0], [2, 3, 0], [], [2, 1, 1], [5, 1, 0], [], [2, 5, 0], [3, 1, 1], [1, 1, 0], [1, 0, 0], [], [2, 1, 4], [1, 3, 8], [2, 0, 1], [1, 14, 1], [1, 1, 0], [1, 1, 0], [3, 1, 0], [3, 0, 1], [0, 2, 1], [6, 1, 3], [4, 2, 1], [1, 1, 1], [1, 4, 1], [4, 0, 1], [], [3, 1, 0], [0, 2, 0], [1, 2, 1], [1, 0, 2], [1], [], [2, 5, 2], [], [1, 1, 1], [2, 1, 0], [4, 2, 1], [3, 0, 1], [], [3, 5, 0], []]
