iteration_test,failures,policy,miura,time
0 8 4 N B,0,1.399383102,-9.789657589,139.3710063
1 19 5 N D,0,1.774265261,-9.232365151,67.45974205
2 13 10 N B,0,1.921333683,-8.898689023,141.0352087
3 20 9 N O,0,2.905261757,-2.915257626,127.2617542
4 8 2 N O,0,2.24682165,-9.112275585,123.6629385
5 3 2 N P,0,2.010367713,-9.705047197,85.96620652
6 4 15 N B,0,2.105818875,-9.219076861,138.2434771
7 12 4 N B,0,1.61956443,-9.559160756,137.4574728
8 2 13 N C,0,3.338374367,-5.536099414,29.54185311
9 4 22 N B,0,2.027411503,-9.117133592,138.181452
10 15 20 N O,0,1.530079311,-9.272644036,124.5982523
11 4 4 N B,0,1.496278946,-9.872112145,142.1921924
12 8 19 N C,0,2.882296157,-8.075295266,28.77460808
13 8 12 N C,0,4.803090463,-2.526538084,28.86629095
14 19 10 N O,0,2.791406212,-3.958406044,124.6525721
15 3 18 N C,0,3.110997027,-6.225223679,29.53856086
16 23 20 N P,0,1.542558452,-9.462971844,85.53985603
17 25 8 N B,0,1.759473091,-9.397475503,139.6497748
18 15 7 N D,0,2.668497762,-6.266454877,66.77599774
19 24 20 N O,0,2.105818729,-9.240852751,123.9415347
20 13 16 N P,0,2.555408156,-6.229775553,83.51302529
21 23 22 N O,0,1.993175414,-9.328276331,123.659451
22 15 3 N O,0,2.525372181,-8.350449415,126.6369061
23 21 8 N B,0,1.532913126,-9.005107949,141.9995704
24 17 9 N D,0,2.383780596,-7.620521225,69.2846115
25 7 3 N O,0,2.244224349,-9.117914615,126.3281084
26 4 24 N D,0,2.184588744,-9.318703784,67.48627937
27 22 22 N D,0,1.785584529,-9.931607904,67.95091251
28 17 18 N O,0,1.556224545,-9.008596199,125.978293
29 24 1 N P,0,1.811608346,-9.952705519,87.26439097
30 10 3 N D,0,2.076543443,-9.634975282,67.09035095
31 21 2 N P,0,1.842012157,-9.943494691,85.77127487
32 12 8 N B,0,1.803019768,-9.272176473,140.0921
33 11 7 N O,0,2.171474842,-8.715630788,126.9350242
34 15 7 N B,0,1.598648174,-9.515892119,137.2766966
35 11 21 N C,0,3.54761108,-5.631234856,29.45800367
36 20 19 B C,0,3.408580319,-7.219082146,29.34976749
37 11 2 N C,0,2.485759409,-8.713703626,29.20818047
38 13 5 N C,0,4.51792093,-3.478876746,29.43836559
39 10 13 N D,0,2.615066636,-6.346795962,67.21307845
40 21 8 N D,0,1.981352215,-8.717605358,69.42125232
41 19 10 N P,0,1.479685173,-9.650299969,88.11622454
42 13 4 N B,0,1.625843511,-9.51232536,139.2330451
43 2 23 N C,0,2.578829886,-7.851558459,29.76085234
44 12 21 N D,0,1.964222686,-9.126610058,68.47104489
45 17 24 N C,0,3.669504097,-4.754871751,28.76481683
46 25 10 N O,0,2.743557108,-6.053352461,123.581581
47 17 13 N C,0,4.190895092,-0.651367619,28.43882276
48 18 22 N C,0,3.812123468,-3.860567216,28.35862854
49 13 7 N B,0,1.737305259,-9.271933316,139.4240552
50 18 24 N C,0,3.708544135,-4.47759815,29.63131352
51 10 7 N C,0,4.251815723,-4.232152625,29.04098625
52 22 6 N C,0,3.984238006,-4.854634816,28.61251775
53 8 14 N C,0,4.53278332,-3.282122879,28.32701106
54 9 13 N C,0,4.813584853,-2.793598952,28.96291018
55 2 21 N B,0,2.036986528,-9.665059068,143.3542649
56 15 21 N B,0,2.810006036,-3.269251973,142.0687705
57 9 8 N C,0,4.179967347,-4.824503275,29.79669567
58 4 4 N D,0,3.015728622,-1.827179311,68.50538861
59 12 24 N P,0,2.031945511,-9.717527806,86.58743899
60 25 9 N D,0,1.86330847,-9.320709548,69.16314746
61 2 25 N B,0,2.017297717,-9.70256621,140.5824203
62 20 20 N C,0,3.327150788,-7.489298804,29.37241065
63 14 16 N B,0,2.491926077,-5.89377147,139.4570922
64 16 20 N C,0,4.10146941,-3.529469181,28.70235394
65 9 19 N P,0,2.887466536,-2.056796459,84.59862262
66 21 23 N O,0,1.883996307,-9.44738359,124.5260575
67 24 12 N C,0,4.338372494,-2.799537217,27.88310659
68 22 17 N D,0,1.467454832,-9.651993412,68.01735662
69 23 16 N C,0,4.828934729,-1.613926898,29.00345348
70 8 4 N P,0,1.496825672,-9.642735374,89.27667115
71 23 22 N C,0,4.171570994,-3.121705265,28.90344718
72 19 3 N C,0,3.215890193,-7.104891463,28.62626491
73 4 19 N C,0,2.389587574,-8.995403104,28.68019943
74 21 3 N D,0,1.844326835,-9.538938628,67.96727783
75 4 19 N P,0,1.851026331,-1.18320923,87.87167113
76 24 9 N P,0,1.640555217,-9.97915244,86.30818149
77 17 18 N C,0,4.201892327,-3.104325165,28.69538186
78 11 4 N D,0,2.869206905,-4.505008038,66.76957989
79 15 12 N P,0,1.910863355,-9.203381433,86.26936673
80 25 18 N P,0,1.542558452,-9.462971844,85.26160747
81 16 2 N P,0,1.921102118,-9.886992601,86.41423793
82 15 3 N C,0,2.793787608,-8.10163473,28.64554657
83 6 6 N B,0,1.403702466,-9.792460446,140.7958869
84 17 10 N C,0,4.927291712,-2.38827414,29.26482194
85 19 24 N C,0,3.716456877,-4.199463709,28.68845165
86 1 8 N P,0,2.059736912,-9.548994549,88.46744522
87 17 16 N C,0,4.622386548,-1.174876506,28.70531909
88 2 1 N O,0,2.101584434,-9.57917336,124.2510695
89 7 14 N P,0,2.444578439,-7.796085553,87.53871414
90 1 19 N O,0,1.891794334,-9.898792913,124.5496242
91 8 18 N O,0,1.440337217,-9.710599468,126.7502547
92 20 6 N B,0,1.382860287,-9.347560077,141.3933326
93 14 2 N O,0,2.453091001,-8.658227176,126.7984394
94 10 10 N D,0,2.948116694,-3.589342356,66.19954893
95 2 5 N O,0,2.078069036,-9.656367414,124.6732744
96 12 9 N P,0,1.961797766,-9.211783702,87.53813211
97 3 2 N D,0,2.195680101,-9.42776322,68.20886547
98 22 2 N O,0,2.665906909,-6.643055583,125.9488975
99 12 8 N O,0,2.260325107,-7.932048805,125.871494
100 5 5 N P,0,1.520443911,-9.798728296,88.64186596
101 18 8 N B,0,1.382860287,-9.347560077,139.9442717
102 1 11 N P,0,2.125935958,-9.364713621,87.49798125
103 4 12 N B,0,1.906541764,-9.548435626,138.8581541
104 8 15 N P,0,2.503458136,-6.852414848,84.59404493
105 20 21 N B,0,2.162798419,-1.447279092,138.8788055
106 17 24 N P,0,1.942770317,-9.869096339,88.53923616
107 6 22 N O,0,1.362132213,-9.844581202,125.1324929
108 2 6 N C,0,2.729109471,-7.418785826,28.47680144
109 6 7 N D,0,2.696174497,-1.340656011,65.87542945
110 18 14 N P,0,1.419722499,-9.41702474,86.10764069
111 23 6 N C,0,3.835288925,-5.068001302,29.08336661
112 9 4 N C,0,3.083928826,-7.911479442,28.76057139
