iteration_test,failures,policy,miura,time
0 22 25 N F,0,0.683394106,-9.889822256,61.75480182
1 15 25 N P,0,0.743506959,-9.941585449,101.467235
2 24 24 N F,0,0.77394313,-9.911619461,62.27406586
3 7 18 N A,0,1.086814999,-8.644357854,56.07405173
4 10 3 N T,0,0.811002978,-9.915439176,77.0701923
5 18 14 N L,0,1.178274775,-9.197382389,97.27565257
6 21 10 N C,0,3.693164154,-2.653101479,62.37984932
7 17 23 N F,0,0.80306822,-9.905723448,63.1707083
8 8 23 N L,0,0.615792155,-9.865090636,95.86117075
9 4 19 N P,0,1.248518942,-1.642486209,102.7833211
10 4 7 N F,0,1.359433609,-9.345658816,63.05940631
11 25 20 N B,0,1.057707868,-9.007800499,105.5122791
12 18 7 N O,0,1.341853692,-1.461997052,114.6878023
13 2 22 N T,0,2.339837425,-5.256339349,77.33677545
14 7 8 N T,0,0.776747634,-9.910626926,75.0938431
15 20 2 N T,0,1.116072111,-9.65304834,77.83792726
16 18 21 N B,0,1.462623228,-2.854310322,105.4373076
17 5 7 N C,0,1.869975043,-8.546010248,63.22795208
18 4 24 N L,0,0.876896688,-9.991100749,96.58780645
19 15 7 N C,0,3.01400076,-4.607010793,63.0687178
20 3 8 N L,0,0.818525688,-9.79284598,97.75415949
21 1 15 N E,0,1.915474261,-7.859888202,56.1753496
22 15 18 N P,0,1.216265976,-7.708891278,98.75627399
23 4 22 N E,0,3.408936873,-5.18808776,57.04433113
24 7 7 N T,0,0.754252793,-9.925133116,77.77854078
25 20 7 N E,0,1.441918841,-9.298153752,59.77912866
26 8 20 N A,0,1.138028049,-8.328920916,59.80013086
27 5 11 N P,0,0.97842504,-9.472455638,99.58354844
28 17 20 N A,0,0.988564117,-8.782035408,59.32359041
29 17 6 N T,0,1.152346454,-9.658722822,77.00196831
30 13 14 N F,0,1.299551826,-9.291472494,63.90066707
31 12 8 N O,0,1.359454233,-7.948035231,112.4249141
32 10 6 N A,0,1.794903271,-3.762490595,58.29124172
33 10 8 N A,0,1.435954317,-2.55679871,58.48921787
34 3 17 N L,0,0.816534034,-9.941654819,95.39579322
35 25 9 N F,0,1.419264405,-9.42373797,62.42692226
36 9 14 N L,0,0.774026381,-9.689106086,95.23401761
37 23 10 N L,0,1.91935945,-3.678589378,95.02490266
38 9 19 N B,0,1.042240407,-8.902487329,106.8849009
39 1 4 N T,0,0.976673487,-9.822940153,75.90446342
40 24 22 N F,0,0.828201062,-9.88666601,61.16897381
41 11 25 N P,0,0.879105584,-9.899723022,104.1471202
42 13 4 N T,0,0.936432771,-9.882278415,76.03140284
