iteration_test,failures,policy,miura,time
63 34 36 N D,1,0,0,0
64 9 45 N P,0,2.913100388,-3.967492977,260.2248018
65 5 10 N D,0,3.961140955,-3.221353093,296.7183866
66 44 17 N C,0,1.749005243,-9.535905508,712.2657082
67 7 18 N P,0,2.404566578,-6.832207196,481.3160689
68 9 29 N T,1,0,0,0
69 30 6 N C,1,0,0,0
70 5 35 N O,1,0,0,0
71 48 49 N D,1,0,0,0
72 14 48 N T,1,0,0,0
73 9 47 N D,1,0,0,0
74 10 23 N D,0,2.99037517,-5.728754552,470.0172197
75 49 8 N T,1,0,0,0
76 3 50 N P,0,1.979319225,-8.23512968,680.810485
77 33 49 N L,1,0,0,0
78 36 25 N C,0,2.600452059,-5.749978803,353.8190438
79 8 18 N L,1,0,0,0
80 6 13 N C,1,0,0,0
81 14 39 N P,0,2.797197839,-1.980248596,83.51038379
82 16 10 N D,0,5.313148465,-0.857101062,99.16902608
83 23 9 N O,0,1.879008506,-9.260689451,561.7676939
84 8 29 N O,1,0,0,0
85 30 20 N P,1,0,0,0
86 22 8 N L,1,0,0,0
87 20 48 N L,1,0,0,0
88 5 16 N O,1,0,0,0
89 44 23 N D,1,0,0,0
90 43 9 N L,1,0,0,7200
91 38 42 N O,1,0,0,7200
92 31 40 N D,1,0,0,7200
93 4 7 N C,1,0,0,7200
94 4 14 N D,0,3.250819054,-4.609952026,296.1666543
95 46 13 N C,0,1.604601567,-9.75783521,616.5804095
96 45 22 N P,1,0,0,7200
97 31 28 N O,1,0,0,7200
98 50 18 N P,1,0,0,7200
99 45 46 N L,1,0,0,7200
100 21 38 N L,1,0,0,7200
101 36 18 N D,0,2.141011249,-8.684156963,487.1066817
102 13 48 N D,1,0,0,7200
103 36 11 N T,0,1.609871509,-9.678199528,493.6132808
104 13 36 N O,1,0,0,7200
105 10 28 N D,0,2.234609502,-8.692440498,479.3008764
106 6 31 N O,1,0,0,7200
107 12 12 N L,1,0,0,7200
108 44 49 N T,0,2.059159293,-7.909474276,649.7305919
109 48 24 N P,1,0,0,7200
110 42 16 N L,0,2.141893574,-8.908014479,911.2409806
111 26 7 N T,1,0,0,7200
112 24 31 N P,0,2.189246363,-8.410609374,466.7291862
113 35 30 N C,0,3.183376334,-3.66108213,219.6571813
114 1 46 N P,0,2.133141943,-7.774389376,637.9552203
115 36 11 N T,0,1.557199966,-9.74744824,902.9081304
116 29 27 N O,1,0,0,7200
117 45 47 N O,1,0,0,7200
118 39 47 N P,1,0,0,7200
119 48 45 N L,1,0,0,7200
120 23 27 N O,1,0,0,7200
121 41 8 N L,1,0,0,7200
122 17 28 N L,1,0,0,7200
123 4 5 N P,0,1.536469134,-9.977499995,4878.239398
124 19 14 N C,0,1.552070483,-9.833748915,424.8285998
125 12 20 N L,1,0,0,7200
126 24 24 N O,1,0,0,7200
127 32 49 N T,0,2.545797947,-6.083330584,187.1949942
128 23 36 N O,1,0,0,7200
129 5 9 N D,0,4.347800261,-2.864824855,138.6335511
130 49 49 N C,1,0,0,7200
131 19 36 N O,1,0,0,7200
132 49 14 N T,0,1.727582037,-9.489764052,480.3467898
133 14 42 N T,1,0,0,7200
134 29 49 N T,0,2.218018231,-7.171018087,218.8148179
135 40 19 N L,0,1.776461053,-9.724865116,370.1968744
136 26 40 N D,1,0,0,7200
137 8 25 N T,1,0,0,7200
138 16 50 N P,0,2.572690592,-5.640459417,195.7599677
139 32 22 N L,1,0,0,7200
140 12 42 N D,1,0,0,7200
141 4 36 N C,1,0,0,7200
142 5 47 N P,0,2.161135405,-7.34288644,283.2051046
143 11 27 N T,1,0,0,7200
144 43 18 N T,0,1.716445695,-9.660793458,319.6078641
145 19 19 N D,0,4.181265305,-3.048498149,127.338657
146 29 48 N P,0,1.997644391,-8.377501876,326.7349343
147 31 28 N C,0,2.909568788,-2.771228012,75.03467113
148 1 43 N P,0,1.937863781,-8.48271445,327.376771
149 2 15 N P,0,1.648092244,-9.899517432,665.3724548
150 18 29 N D,1,0,0,7200
151 31 19 N C,0,2.160705645,-7.703773253,215.7350489
152 26 29 N O,1,0,0,7200
153 34 37 N D,1,0,0,7200
154 49 44 N D,1,0,0,7200
155 29 17 N C,0,1.99602276,-8.391877018,255.3294801
156 27 36 N D,1,0,0,7200
157 14 6 N T,1,0,0,7200
158 28 10 N P,1,0,0,7200
159 11 40 N C,0,1.882470592,-9.178257968,259.0380913
160 1 25 N D,0,2.176588825,-8.045369411,426.1485904
161 38 33 N L,0,1.632819847,-9.835851006,460.6193099
162 49 1 N L,0,2.221023716,-1.280496723,17.58431545
163 40 13 N C,0,1.543306832,-9.775516409,335.8347276
164 31 9 N T,1,0,0,7200
165 31 15 N P,1,0,0,7200
166 42 41 N C,1,0,0,7200
167 15 15 N O,1,0,0,7200
168 13 42 N C,0,2.170301903,-8.47621481,241.7249722
169 47 44 N C,1,0,0,7200
170 1 45 N D,0,1.714406571,-9.671197789,569.9440161
171 44 30 N D,1,0,0,7200
172 33 30 N O,0,1.971389517,-8.972329697,257.8628973
173 4 45 N T,1,0,0,7200
174 35 48 N D,1,0,0,7200
175 48 8 N L,0,2.403459916,-8.005160205,224.3955097
176 8 40 N P,0,2.174986684,-1.364448574,16.87858132
177 2 21 N C,1,0,0,7200
178 36 10 N L,1,0,0,7200
179 50 47 N P,1,0,0,7200
180 6 35 N T,1,0,0,7200
181 34 47 N T,0,2.61990011,-5.294408675,190.7353761
182 20 30 N O,1,0,0,7200
183 26 20 N L,1,0,0,7200
184 17 28 N C,0,2.368350618,-6.501533365,185.0803011
185 49 29 N O,0,2.038339163,-8.362905411,305.7061148
186 28 23 N L,1,0,0,7200
187 2 4 N C,1,0,0,7200
188 41 9 N T,1,0,0,7200
189 13 8 N D,0,4.304677556,-1.003283381,44.79384005
190 36 29 N P,1,0,0,7200
191 18 6 N T,0,0.925264797,-9.999691297,729.0399246
192 18 14 N T,0,1.388833597,-9.992032971,846.5454514
193 27 27 N L,1,0,0,7200
194 12 37 N L,1,0,0,7200
195 41 25 N P,1,0,0,7200
196 38 34 N T,0,2.756465195,-4.590113375,122.9941941
197 2 21 N O,1,0,0,7200
198 49 28 N O,0,2.133251902,-8.15569942,285.7739138
199 1 21 N T,1,0,0,7200
200 2 22 N C,1,0,0,7200
201 5 36 N L,1,0,0,7200
202 17 30 N T,1,0,0,7200
203 6 16 N L,1,0,0,7200
204 24 35 N P,0,2.0025456,-9.028187014,267.7227709
205 48 25 N C,1,0,0,7200
206 35 8 N T,1,0,0,7200
207 4 40 N T,1,0,0,7200
208 48 32 N L,0,1.81645949,-9.657193095,332.0708706
209 31 42 N D,1,0,0,7200
210 17 33 N L,0,1.499299156,-9.973207682,5097.589854
211 46 35 N D,1,0,0,7200
212 4 38 N C,1,0,0,7200
213 5 37 N D,1,0,0,7200
214 11 49 N T,1,0,0,7200
215 28 10 N T,1,0,0,7200
216 25 38 N L,1,0,0,7200
217 22 44 N P,0,2.419509426,-6.458043136,224.8863582
218 30 36 N C,0,1.787546252,-1.196512913,10.45856986
219 7 14 N C,1,0,0,7200
220 30 38 N O,1,0,0,7200
221 3 20 N C,1,0,0,7200
222 32 8 N C,1,0,0,7200
223 48 2 L O,0,1.931539559,-8.895589789,208.7967253
224 38 44 N L,1,0,0,7200
225 40 7 N O,0,2.149499694,-1.385359981,17.48567632
226 19 20 N O,1,0,0,7200
227 18 13 N L,1,0,0,7200
228 35 13 N O,0,3.112448243,-2.522502837,56.33903976
229 17 47 N L,1,0,0,7200
230 18 16 N C,1,0,0,7200
231 3 45 N T,1,0,0,7200
232 21 15 N O,0,2.05250435,-8.685096567,288.6797295
233 31 6 N C,1,0,0,7200
234 2 41 N P,0,1.962716109,-8.343034941,304.6999335
235 18 28 N T,1,0,0,7200
236 40 6 N O,0,2.42822846,-1.575910872,32.52632719
237 27 23 N O,0,2.001513888,-8.408778806,260.3176248
238 42 23 N P,1,0,0,7200
239 3 33 N L,1,0,0,7200
240 27 45 N O,1,0,0,7200
241 20 33 N D,1,0,0,7200
242 40 12 N T,0,1.428128259,-9.853273381,373.5756102
243 3 10 N C,1,0,0,7200
244 1 4 N C,1,0,0,7200
245 6 41 N O,1,0,0,7200
246 35 44 N C,0,2.42396198,-6.808430715,206.9243863
247 46 39 N P,1,0,0,7200
248 41 38 T C,0,1.927651297,-9.103911468,216.7627717
249 5 1 N T,1,0,0,7200
