iteration_test,failures,policy,miura,time
0 5 2 N L,0,2.3170155,6.25096599,314.1224052
1 3 13 N P,1,0,0,0
2 24 25 N P,1,0,0,0
3 23 5 N D,1,0,0,0
4 18 4 N D,1,0,0,0
5 14 15 N C,0,2.491316524,0.53272477,9.834847097
6 15 15 N D,0,1.527439921,8.783702804,241.8076415
7 15 12 N L,0,1.36459129,9.526871708,420.3775115
8 17 17 N C,0,4.324315561,1.481604632,87.96384001
9 8 21 N D,1,0,0,0
10 24 5 N D,1,0,0,0
11 5 6 N D,0,1.710409791,1.278471754,10.01962616
12 10 19 N O,1,0,0,0
13 2 3 N O,1,0,0,0
14 21 8 N T,0,2.131632692,9.257385737,340.8446763
15 10 24 N T,0,4.60209658,1.818694126,136.2177035
16 20 7 N P,1,0,0,0
17 16 2 N L,0,3.193506895,3.021940858,162.9306414
18 17 15 N L,0,1.535451561,9.113228243,373.066404
19 1 19 N L,1,0,0,0
20 20 5 N D,1,0,0,0
21 23 1 N T,1,0,0,0
22 18 24 N L,1,0,0,0
23 25 11 N T,0,2.625547252,8.189477452,432.7260904
24 18 3 N O,1,0,0,0
25 8 17 N P,0,2.705427136,2.074846965,35.6128724
26 15 14 N O,0,1.312791035,9.201266937,152.4290505
27 17 13 N D,1,0,0,0
28 10 21 N L,1,0,0,0
29 25 16 N D,1,0,0,0
30 10 25 N T,0,4.831796894,1.562190067,63.35552503
31 19 2 N P,1,0,0,0
32 1 1 N C,0,2.086072524,8.404608391,287.9957359
33 12 20 N T,1,0,0,0
34 3 17 N T,0,2.516951043,6.962995949,201.5691978
35 7 10 N C,0,3.787349858,3.490993785,117.8788762
36 13 14 N T,1,0,0,0
37 19 1 N O,1,0,0,0
38 13 10 N O,0,2.051911884,7.382946926,93.42005328
39 25 3 N D,1,0,0,0
40 10 22 N T,1,0,0,0
41 12 10 N L,1,0,0,0
42 12 2 N T,1,0,0,0
43 16 15 C T,0,1.955148517,9.039941615,158.3697243
44 18 10 N C,0,4.161749147,2.208895381,52.65142858
45 5 12 N T,0,1.714999585,9.538296761,342.2796714
46 17 7 N D,1,0,0,0
47 19 24 N D,1,0,0,0
48 8 21 N P,0,2.339581379,1.678016906,31.52272461
49 23 2 N L,0,1.697434046,1.290531454,8.968957566
50 22 10 N L,0,2.566168218,4.599029007,57.68874294
51 8 5 N O,1,0,0,0
52 17 11 N P,1,0,0,0
53 21 23 N L,0,1.377586986,9.641672648,235.0346762
54 15 1 N C,0,1.742078973,9.668208565,420.7829963
55 13 13 N C,0,4.739910582,1.380509334,34.42373432
56 14 16 N L,1,0,0,0
57 24 17 N D,1,0,0,0
58 20 9 N L,0,2.760488799,5.012056887,72.21463225
59 18 22 N P,1,0,0,0
60 17 7 N C,0,3.175860712,7.28289427,103.0089491
61 7 21 N O,1,0,0,0
62 4 14 N P,0,2.154131226,8.33455936,177.2738655
63 7 2 N O,1,0,0,0
64 1 6 N L,0,2.036839508,7.843583454,204.0938304
65 24 3 L D,1,0,0,0
66 2 6 N T,0,1.612365505,9.92308625,4101.038546
67 23 25 N P,1,0,0,0
68 7 11 N O,1,0,0,0
69 6 6 N L,1,0,0,0
70 12 12 N P,0,2.178652023,7.481429846,120.80997
71 12 14 N L,1,0,0,0
72 9 11 N T,0,1.57824181,9.72586329,341.998716
73 5 18 N T,1,0,0,0
74 6 10 N D,0,2.937517625,3.267151656,63.4746199
75 6 6 N C,0,2.902582703,7.713344299,176.5592726
76 13 5 N O,1,0,0,0
77 14 18 N P,0,2.563770543,4.77758245,64.4102422
78 7 25 N D,0,1.761647523,9.530124167,272.4126374
79 23 14 N O,0,2.078148924,7.120861308,96.84445904
80 13 10 N C,0,4.272275809,1.614100657,78.8042482
81 25 13 N L,0,2.362714045,5.246418871,75.27402682
82 20 10 N T,0,2.458721712,8.4540838,160.5534555
83 23 16 N C,0,4.603226999,1.80866872,50.8172374
84 14 23 N P,0,2.857644036,4.610658659,78.68124519
85 4 18 N T,1,0,0,0
86 1 19 N C,0,2.419802728,7.46963091,185.9747961
87 18 9 N O,0,2.326724884,5.010095971,39.44187494
88 7 2 N O,0,1.624409003,9.919390422,4071.444948
89 20 17 N C,0,4.018629403,1.237456047,30.21162353
90 12 5 N P,1,0,0,0
91 25 19 N O,0,1.428379661,9.645014683,372.5026929
92 2 3 N D,0,1.733345094,9.84712926,4121.257997
93 10 23 N D,1,0,0,0
94 1 3 N D,0,1.721150188,9.847149711,971.9960699
95 20 2 N P,1,0,0,0
96 10 9 N C,0,3.917703421,3.240229073,86.1959937
97 24 6 N D,1,0,0,0
98 22 2 N D,0,1.363443693,9.993340593,4108.527181
99 6 2 N D,0,1.689482984,9.885298308,803.1711444
100 21 14 N O,0,2.056975646,7.100232017,78.90912067
101 20 24 N O,0,0.916859495,9.96169732,369.698689
102 19 9 N T,0,1.140510354,9.992240466,182.9451841
103 12 10 N P,0,1.550175029,9.670225859,200.1597194
104 6 23 N L,1,0,0,0
105 14 10 N C,0,4.259113251,1.887967018,57.07413748
106 21 15 N P,1,0,0,0
107 16 20 N O,1,0,0,0
108 20 20 N O,1,0,0,0
109 20 1 N L,0,2.693894751,2.359655064,24.97398276
110 18 18 N D,1,0,0,0
111 15 23 N D,1,0,0,0
112 20 15 N T,0,2.984827977,7.295475017,111.9744918
113 9 12 N O,1,0,0,0
114 11 12 N L,1,0,0,0
115 10 20 N T,1,0,0,0
116 15 23 N O,1,0,0,0
117 2 4 N L,0,2.140164867,7.344540658,176.3709026
118 23 7 N L,0,2.882190852,2.394494378,18.3547019
119 25 24 N D,1,0,0,0
120 18 12 N P,1,0,0,0
121 8 13 N O,1,0,0,0
122 24 16 N O,0,1.923084392,8.43290119,133.8337451
123 2 9 N D,0,1.756463947,9.830288404,4187.594675
124 20 6 N L,0,2.226389979,6.913302168,94.51473203
125 4 16 N T,0,2.495736003,7.107439438,193.3567134
126 2 15 N O,1,0,0,0
127 2 2 N L,0,2.176156819,7.025730325,189.355435
128 11 11 N P,0,2.177369585,7.471483054,184.75442
129 22 2 N P,1,0,0,0
130 13 25 N O,1,0,0,0
131 23 8 N L,0,2.555597501,2.753381765,25.02264199
132 22 21 N P,1,0,0,0
133 1 15 N O,1,0,0,7200
134 3 23 N L,1,0,0,7200
135 11 17 N T,1,0,0,7200
136 1 21 N O,1,0,0,7200
137 25 3 N T,0,1.807356483,9.40022949,285.0714563
138 21 18 N C,0,4.007271597,3.130319085,134.1767102
139 5 16 N T,0,2.492712454,7.350567456,298.6826711
140 19 15 N C,0,3.053333135,0.69200654,9.902804296
141 7 5 N T,1,0,0,7200
142 2 15 N L,0,1.656082247,9.614504152,354.9131185
143 22 8 N L,0,2.462911216,3.025279419,39.85172229
144 24 3 L C,0,2.555249015,8.285348071,200.1190905
145 9 9 N L,1,0,0,7200
146 7 11 N L,1,0,0,7200
147 6 15 N T,0,2.169304209,8.568253121,211.4470432
148 15 19 N T,1,0,0,7200
149 6 1 N T,1,0,0,7200
150 19 9 N L,0,2.271285874,6.034894754,60.27210257
151 20 4 N L,0,1.457329657,9.983622689,700.7934916
152 15 18 N C,0,4.333925282,2.094793681,56.01138569
153 13 17 N L,1,0,0,7200
154 10 18 N O,1,0,0,7200
155 20 19 N L,1,0,0,7200
156 19 20 N O,1,0,0,7200
157 7 1 N L,0,2.372569909,5.987828827,157.4047856
158 14 7 N D,0,2.736036311,5.593498662,52.78185505
159 1 16 N O,1,0,0,7200
160 8 10 N L,1,0,0,7200
161 19 22 N L,0,1.13685033,9.72061506,207.5031589
162 7 21 N D,1,0,0,7200
163 18 25 N L,1,0,0,7200
164 9 21 N O,1,0,0,7200
165 1 11 N T,0,1.979863681,9.042704515,3837.641037
166 9 17 N D,1,0,0,7200
167 4 10 N P,0,1.890611632,9.261514162,199.7794906
168 11 14 N O,1,0,0,7200
169 23 1 N T,1,0,0,7200
170 19 20 N T,1,0,0,7200
171 3 2 N O,1,0,0,7200
172 21 7 N T,0,2.25976991,8.917540693,204.3875849
173 20 23 N P,1,0,0,7200
174 22 9 N T,0,2.562494324,8.438248185,138.8178316
175 12 2 N P,1,0,0,7200
