iteration_test,failures,policy,miura,time
0 27 37 N P,0,1.437280358,-9.984754514,87.87434218
1 19 5 N C,0,2.573830899,-6.763099533,51.54613975
2 15 15 N D,0,1.803738972,-9.341901205,103.4367744
3 37 15 N T,0,2.951390369,-2.940078514,125.975623
4 31 37 N P,0,1.441153184,-9.979441964,89.02346247
5 23 31 N O,0,1.946509012,-9.37625839,156.9810116
6 21 8 N L,0,2.041089028,-8.379642492,120.9964541
7 16 25 N D,0,2.143546004,-8.463418223,103.5143111
8 27 38 N D,0,1.584491632,-9.862403427,103.0052305
9 21 30 N P,0,1.441122692,-9.930871124,74.92486145
10 8 31 N T,0,1.488908334,-9.970358907,107.0321541
11 4 34 N D,0,2.180737078,-1.360071678,86.41801847
12 1 20 N O,0,1.61492428,-9.920640084,137.8145409
13 21 13 N D,0,1.589080776,-9.894615843,87.56713196
14 4 20 N O,0,1.610230733,-9.925900905,133.721948
15 23 37 N D,0,1.757585585,-9.620986178,87.64026476
16 28 33 N L,0,1.360064725,-9.990888083,102.1708727
17 30 2 N O,0,1.604117662,-9.931015071,134.240195
18 8 19 N D,0,2.246964083,-7.258443524,84.44635134
19 19 37 N P,0,1.534715607,-9.96367965,77.38658296
20 11 1 N C,0,1.61188474,-9.867133753,42.32559788
21 6 23 N P,0,1.988285165,-8.580718528,76.19090658
22 18 11 N D,0,1.641096643,-9.824322145,85.75782994
23 38 8 N O,0,1.110620751,-9.97439458,138.8821569
24 10 6 N T,0,1.5477129,-9.935190651,109.1621607
25 18 14 N D,0,1.677857284,-9.773834959,84.89955819
26 40 33 N D,0,1.38517518,-9.986904659,88.00229372
27 1 35 N D,0,2.620820548,-1.367388727,87.72304194
28 10 5 N L,0,1.584650442,-9.864351026,104.0393319
29 29 8 N D,0,1.557920988,-9.959554192,86.74485606
30 16 35 N L,0,1.527238467,-9.969846705,103.4951382
31 6 4 N D,0,1.648930516,-9.825171065,87.69912242
32 38 18 N O,0,1.491675772,-9.832159339,134.292393
33 8 27 N P,0,1.803362146,-9.357456398,77.39654786
34 27 28 N T,0,1.140449253,-9.86508074,107.4202382
35 12 32 N T,0,1.490485126,-9.964890207,108.0254007
36 13 11 N T,0,1.67392184,-9.796660397,110.554248
37 19 12 N T,0,1.834564091,-9.450762519,109.1385583
38 40 7 N O,0,1.160336931,-9.96800486,138.4512953
39 27 35 N D,0,1.556822129,-9.803081961,84.36517522
40 8 22 N D,0,2.429915121,-6.396261151,87.02446256
41 24 11 N L,0,2.322101375,-6.672723965,103.1254226
42 8 31 N L,0,1.488419948,-9.970035938,100.8491684
43 13 31 N P,0,1.652979126,-9.722700124,75.34281139
44 4 23 N D,0,2.43275752,-6.382169287,85.0559888
45 40 6 N O,0,1.132583569,-9.972305188,138.558954
46 16 37 N P,0,1.547029861,-9.901595616,75.57662301
47 12 13 N T,0,1.690775928,-9.791227869,108.4485902
48 11 30 N L,0,1.511844356,-9.959475889,102.4377501
49 10 7 N O,0,1.529187414,-9.97783742,136.9608457
50 38 7 N C,0,1.573314282,-9.725686649,43.03143696
51 11 2 N C,0,1.629422619,-9.845317197,44.64023363
52 7 9 N O,0,1.582414267,-9.955914536,135.2307433
53 20 27 N T,0,1.296012575,-9.986060566,108.6003708
54 36 20 N O,0,1.4956309,-9.801256489,137.1318089
55 20 38 N L,0,1.534994194,-9.963418641,103.0353112
56 33 15 N D,0,1.411028616,-9.962671529,84.83041371
57 37 36 N O,0,2.582080792,-1.408825983,137.5934899
58 29 14 N P,0,1.659227269,-9.685198677,76.26210271
59 38 39 N P,0,1.146402047,-9.99620452,74.91530717
60 29 25 N C,0,3.677572764,-0.626400231,43.97437312
61 38 6 N D,0,1.082334463,-9.994912995,87.99762378
62 25 33 N D,0,1.691680562,-9.608520959,86.91149068
63 39 35 N D,0,1.333285998,-9.99193805,87.56244388
64 11 29 N L,0,1.521804599,-9.958540041,102.4835816
65 15 39 N C,0,2.394096945,-8.570268702,44.24819218
66 14 23 N L,0,1.615121454,-9.887177135,104.9491324
67 30 25 N C,0,4.056116246,-0.772326266,44.12246413
68 12 4 N P,0,2.948014686,-1.760020937,75.83127669
69 8 32 N C,0,2.616936437,-7.750126548,42.62838605
70 9 19 N T,0,1.617053294,-9.890865188,111.6389953
