iteration_test,failures,policy,miura,time
153 2 10 N L,0,1.448940716,-8.986408488,4.741149871
154 9 7 N L,0,2.528823755,-4.942428434,5.589253837
155 6 2 N O,0,3.16750847,-1.0129175,4.491584502
156 6 6 N L,0,2.242756744,-5.382138536,4.582505213
157 8 10 N T,0,2.043516578,-5.497064973,4.138651043
158 2 3 N P,0,2.820751551,-4.399572279,2.899212709
159 6 4 N L,0,2.839665757,-3.559903344,4.741851321
160 7 10 N O,0,1.783820428,-7.27026191,4.098306863
161 6 8 N P,0,3.129816705,-3.345802981,2.674589216
162 10 2 L P,0,1.73953328,-8.159303333,2.54568948
163 4 2 N P,0,2.718152477,-6.304826902,2.351502437
164 3 7 N T,0,2.424588745,-6.385400573,4.23518301
165 9 1 N L,0,2.126519858,-0.942843997,5.232427862
166 6 8 N D,0,2.391146602,-4.234295816,4.496017242
167 4 3 N T,0,2.36863653,-6.699266969,4.350982488
168 6 7 N O,0,2.707913496,-4.097486842,4.525549817
169 2 4 N T,0,2.259498658,-6.591382837,4.068328687
170 2 10 N O,0,1.670651065,-8.470147253,4.243172354
171 8 2 N L,0,2.389817254,-2.262965779,4.673526097
172 8 1 N C,0,1.840301004,-7.697875698,4.320745942
173 4 8 N P,0,3.064363635,-1.706426685,2.688804494
174 10 5 N P,0,1.769207339,-8.126275522,2.337189126
175 5 9 N L,0,1.79706176,-7.959724543,4.863854256
176 2 8 N D,0,2.281940481,-6.768960723,5.631758098
177 10 8 N P,0,2.0322351,-6.871002814,2.344329448
178 5 7 N O,0,2.569730123,-4.691350007,4.332485462
179 9 2 N D,0,2.121663985,-7.101706751,5.474793844
180 4 3 N D,0,1.685434236,-8.229266361,4.794973746
181 1 6 N O,0,2.070439328,-7.144938425,4.505114958
182 4 1 N T,0,2.101703919,-7.809934217,4.549122913
183 9 10 N C,0,2.220446092,-2.818382532,4.435335154
184 1 10 N D,0,1.829632282,-8.412007734,5.365070689
185 10 6 N C,0,2.166727858,-7.383259859,3.931760093
186 9 10 N L,0,1.480846589,-8.579085969,4.891265015
187 9 10 N D,0,1.476706623,-0.886649371,5.247229537
188 2 7 N P,0,2.344902376,-0.650353811,2.373212759
189 9 8 N O,0,1.797048357,-7.284234437,4.676812952
190 2 2 N L,0,2.244289482,-7.286844848,5.165731121
191 1 6 N D,0,1.713643865,-8.169684551,4.787968989
192 5 10 N C,0,2.371967656,-4.18212837,3.948808541
193 6 8 N O,0,2.444531998,-5.096150125,4.07522655
194 2 5 N T,0,2.442759319,-6.345692836,4.489697881
195 3 3 N D,0,1.580011606,-8.484318138,5.429307475
196 2 6 N L,0,1.913407013,-6.820676541,4.526182196
197 10 5 N C,0,1.824360492,-7.668717034,3.971266822
198 4 5 N T,0,2.321594111,-4.747580972,4.542477262
199 6 3 N L,0,2.936975727,-3.629950713,5.035852263
200 10 8 N L,0,1.786375512,-7.332316315,4.966465563
201 4 8 N O,0,2.66558274,-6.031724203,3.713681207
202 7 5 N L,0,2.51852082,-4.109761979,4.912332014
203 10 6 N D,0,1.822858956,-6.818321844,5.175607483
204 5 8 N O,0,2.320513681,-5.330173013,4.659358772
205 4 1 N D,0,1.34842547,-8.723065794,5.191014162
206 10 5 N D,0,1.965684575,-7.858495115,4.125362731
207 4 3 N D,0,1.685434236,-8.229266361,4.718064975
208 2 5 N D,0,1.747748478,-8.16426874,5.235301472
209 2 5 N T,0,2.442759319,-6.345692836,4.509464866
210 8 1 N P,0,1.863696229,-7.705780777,2.232460331
211 1 7 P L,0,1.392772312,-8.670905035,5.175474551
212 9 4 N L,0,2.331244312,-1.465113866,5.775032897
213 3 4 N D,0,1.766539481,-8.161393377,5.293986239
214 1 7 P L,0,1.392772312,-8.670905035,3.928232708
215 3 9 N D,0,2.014895818,-6.251381363,5.122109569
216 2 7 N C,0,2.071272442,-6.054784487,3.908151775
217 4 4 N L,0,2.353536905,-5.166549603,5.146545809
218 7 4 N C,0,2.239211973,-4.923473103,4.903733764
219 3 10 N L,0,1.469044605,-8.978318512,4.631496997
220 5 10 N O,0,2.027515372,-6.831266724,4.353045632
221 1 3 N C,0,1.803779534,-8.247116529,4.338734858
222 6 4 N T,0,2.359252446,-4.925801394,4.587811545
223 8 10 N P,0,2.016881266,-7.071193302,2.218763032
224 7 4 N T,0,2.507062431,-4.041502513,4.8985016
225 2 10 N T,0,2.318550542,-7.193901577,4.064621727
226 5 7 N O,0,2.569730123,-4.691350007,4.225590004
227 9 5 N L,0,3.135859594,-2.731236276,4.706499653
228 3 6 N C,0,2.131204818,-5.825140762,4.959366498
229 10 6 N O,0,2.085147132,-6.449372086,4.5714158
230 1 8 N P,0,2.347744309,-0.646866863,2.463269484
231 1 1 N P,0,2.634871021,-5.703846739,2.305478801
232 8 6 N P,0,2.633160734,-5.105660693,2.360495699
233 6 9 N T,0,2.225336636,-3.937626323,4.711800758
234 2 2 N O,0,3.294110165,-4.644719776,3.473945184
235 10 7 T L,0,2.050028269,-5.884542911,5.314504402
236 8 10 N P,0,2.016881266,-7.071193302,2.711514086
237 4 9 N C,0,2.407317219,-4.07890107,3.77944502
238 6 9 N T,0,2.225336636,-3.937626323,4.551897975
239 5 10 N P,0,3.205752887,-3.179084311,2.857712907
240 3 2 N L,0,2.244483735,-6.55414871,4.480041755
241 8 9 N L,0,1.850115242,-7.863503754,4.673856013
242 6 6 N T,0,2.585382965,-2.59029702,4.80178159
243 3 3 N T,0,2.257090875,-6.592381332,4.645362869
244 8 2 N D,0,1.832131529,-8.098662108,4.41879355
245 6 9 N O,0,2.173949251,-6.715994329,4.447913501
246 3 3 N C,0,2.106427751,-7.433473931,4.361353796
247 8 3 N C,0,1.87387643,-6.984651163,4.576426991
248 7 4 N P,0,2.503813541,-5.386649406,2.797745146
249 6 6 N P,0,3.219377481,-3.008815772,2.445276062
