iteration_test,failures,policy,miura,time
0 2 13 N E,0,2.234258299,-8.311393012,94.58942859
1 13 9 N P,0,1.14371744,-9.349867515,141.7465064
2 12 23 N D,0,0.895946622,-9.418155185,120.2295704
3 19 16 N A,0,1.271386192,-8.496663551,77.44069749
4 16 1 N B,0,1.380711937,-9.946889698,109.2126645
5 19 21 N C,0,2.515586666,-7.682029481,52.31135335
6 16 19 N O,0,1.218064441,-9.012654297,121.6946997
7 17 15 N D,0,1.056797511,-9.201929352,122.613591
8 9 25 N E,0,1.742256689,-9.279489779,92.1341626
9 14 5 N O,0,1.771886482,-8.442325499,120.3461841
10 7 23 N D,0,0.99579698,-9.47277209,119.1218849
11 19 13 N P,0,0.910708565,-9.417259538,146.5668081
12 19 4 N E,0,1.444382117,-9.547782971,93.52299649
13 19 18 N P,0,1.222622848,-9.011086219,143.0203506
14 17 16 N O,0,1.326026212,-8.496499109,120.6847558
15 23 6 N D,0,1.342357425,-9.402076098,120.5693102
16 9 5 N P,0,0.991281466,-9.572977546,143.7077012
17 5 12 N E,0,2.344149375,-8.13349686,92.49895411
18 2 20 N C,0,1.814502613,-9.412573863,53.6873509
19 20 18 N O,0,0.982315221,-9.57359171,117.9096187
20 8 8 N E,0,1.936313332,-8.76226598,93.67934107
21 6 2 N C,0,1.661061431,-9.341224625,52.14249002
22 15 2 N E,0,1.457546787,-9.868251359,91.04058542
23 9 20 N C,0,2.240010849,-8.73315194,53.17101736
24 14 9 N B,0,1.116236484,-9.109417865,112.3211603
25 20 10 N O,0,2.34621989,-3.814682048,119.7321532
26 22 18 N E,0,2.510214521,-8.479515062,91.96679055
27 1 22 N P,0,1.362825705,-9.681600843,147.5591426
28 21 22 N O,0,1.531349724,-9.268334144,118.3951089
29 11 17 N B,0,1.743043929,-7.870790493,109.8706764
30 5 7 N A,0,2.188463358,-6.618573884,76.47243309
31 8 13 N P,0,1.35022674,-8.77681466,143.9738497
32 13 23 E O,0,0.734327583,-9.618423129,119.8536061
33 22 13 N C,0,4.004547327,-2.281603735,51.88948579
34 15 16 N E,0,3.655717583,-2.835074826,90.1003237
35 25 25 N P,0,1.306633884,-9.956900335,144.5886501
36 3 24 N D,0,1.483536169,-9.666222489,123.2484691
37 22 21 N B,0,1.440082755,-8.768427576,112.443568
38 3 21 N A,0,1.929578831,-6.842166835,75.28158305
39 17 24 N O,0,1.424541833,-9.62842773,122.0325564
40 13 15 N C,0,3.508272274,-3.202453919,55.00077404
