iteration_test,failures,policy,miura,time
0 9 11 N D,0,3.106102801,-5.655188538,63.74846028
1 14 24 N D,0,2.488506666,-9.695411295,63.67721425
2 9 10 N D,0,3.238541379,-3.695311001,61.93118539
3 1 10 N O,0,2.427515549,-9.822274196,110.2845614
4 8 17 N O,0,1.729710328,-9.730314448,113.1088713
5 17 21 N D,0,2.054870973,-9.596257798,63.49820852
6 24 12 N P,0,1.776725997,-9.672836001,89.32863856
7 19 13 N C,0,4.121197398,-0.847941798,33.91922786
8 11 3 N C,0,3.047836913,-8.48440897,33.46829385
9 11 8 N P,0,2.450979207,-9.026353311,90.32716126
10 3 16 N P,0,2.963351003,-8.36265093,88.12775993
11 1 21 N O,0,2.371021655,-9.830077236,109.2776694
12 8 13 N D,0,2.888109715,-6.722478523,61.20903135
13 11 8 N P,0,2.450979207,-9.026353311,88.99204441
14 25 14 N O,0,2.885102366,-7.957258944,108.3532289
15 25 14 N C,0,5.084828604,-2.129712227,33.76467422
16 3 19 N C,0,3.472777833,-6.52754612,34.14553272
17 25 9 N O,0,3.160046396,-5.493351103,110.3678822
18 7 21 N P,0,2.848385982,-1.357752794,84.10243538
19 18 22 N C,0,4.462365172,-3.440136943,34.0902624
20 23 1 N D,0,2.334200451,-9.904177215,60.77965102
21 2 25 N O,0,2.38060604,-9.798814113,109.540734
22 14 15 N P,0,1.841782074,-9.417492934,87.97117603
23 23 16 N O,0,2.614800613,-8.367688354,111.0942185
24 16 1 N D,0,2.459863518,-9.768319698,61.88786742
25 22 4 N O,0,3.102137667,-5.969101686,107.9009261
26 1 11 N D,0,2.852287316,-8.222787507,61.13113801
27 20 23 N D,0,2.320098226,-9.897667702,63.76259073
28 8 25 N D,0,2.617127582,-9.398243293,62.77860473
29 23 3 N O,0,3.073303599,-6.581007835,111.9429402
30 23 6 N C,0,4.321029801,-5.010320506,32.78700725
31 14 21 N P,0,3.490838596,-4.052301515,87.31206173
32 11 5 N D,0,3.260107121,-4.109553149,63.4060631
33 2 6 N C,0,3.259235257,-7.230140805,34.88198424
34 1 23 N C,0,3.042811244,-7.816526544,33.79575099
35 23 25 N O,0,2.330615586,-9.52187502,110.7170767
36 14 18 N O,0,1.832820078,-9.458007365,111.0969109
37 6 10 N D,0,3.927432201,-3.447562112,63.20316132
38 14 19 N D,0,2.328293002,-9.165585778,62.58879958
39 11 24 N O,0,2.317976417,-9.761698921,108.8837311
40 1 19 N D,0,2.795618413,-9.002107179,62.19159171
41 8 19 N C,0,3.650279851,-7.644474118,34.15338704
42 2 15 N O,0,2.300471229,-9.911202122,110.3295794
43 3 16 N C,0,3.840070764,-5.450136388,33.68160076
44 22 17 N C,0,5.257036282,-1.412685699,32.85856412
45 17 2 N O,0,3.053786622,-8.112277756,112.7483268
46 2 24 N P,0,2.621448595,-9.321714873,87.95185847
47 23 22 N O,0,2.343372111,-9.317015433,109.0215825
48 23 6 N O,0,3.143547678,-5.957270126,113.3792132
49 24 1 N D,0,2.324126874,-9.908062462,62.43568707
50 22 3 N D,0,2.113109573,-9.436792617,61.60295041
51 2 3 N D,0,2.676741186,-9.352212809,62.49951156
52 12 3 N C,0,3.098984989,-8.352454713,32.75074253
53 20 17 N O,0,2.051032317,-8.1402587,112.2495709
54 1 15 N D,0,2.884266118,-8.047882486,62.54090443
55 8 4 N O,0,1.822786658,-9.465074393,113.1995946
56 15 3 N D,0,2.476234976,-9.737375108,60.93868644
57 6 19 N P,0,2.999692925,-1.16192024,88.1554084
58 8 15 N P,0,2.996448544,-6.802078555,86.48708271
59 3 17 N D,0,2.901854486,-7.84493411,63.8896554
60 5 12 N D,0,3.785435544,-4.053484535,64.58227207
61 3 17 N C,0,3.705158857,-5.776180525,33.94208505
62 3 11 N D,0,2.918530882,-7.840030171,62.3584836
63 22 23 N P,0,2.289180173,-9.926650179,88.35625857
64 2 11 N C,0,3.675292465,-5.946747298,34.74102776
65 11 18 N P,0,3.532388802,-2.864743036,87.03801636
66 20 5 N P,0,1.448874807,-9.74464581,87.03968686
67 12 15 N C,0,4.841815177,-1.880479817,33.3544898
68 1 25 N D,0,2.652547824,-9.361734453,64.02690767
69 2 17 N P,0,2.752148803,-8.946518428,85.90620496
70 5 2 N O,0,2.678965568,-9.222047819,112.1423318
71 9 3 N D,0,2.569408717,-9.524736767,63.17404204
72 18 15 N P,0,1.801583789,-9.417494583,88.69146548
73 19 8 N P,0,1.62004142,-9.684285106,88.41755152
74 14 4 N D,0,3.07026398,-6.058874877,63.67875941
75 1 22 N D,0,2.687882628,-9.324110094,63.49259867
76 23 6 N O,0,3.143547678,-5.957270126,106.8156038
77 22 16 N D,0,1.775279599,-9.610743031,61.16891262
78 14 22 N C,0,4.754008382,-3.405952935,33.36692846
79 12 18 N D,0,2.426113759,-8.628021753,66.85018633
80 18 1 N O,0,3.053786622,-8.112277756,114.8841343
81 12 10 N O,0,2.444122806,-8.595369432,112.5488749
82 21 17 N C,0,5.216848791,-1.23739134,34.89186176
