iteration_test,failures,policy,miura,time
216 18 19 N E,0,3.539392832,-2.817585244,39.60221256
217 16 10 N D,0,1.560613077,-7.777581708,66.1508289
218 8 13 N L,0,0.886378196,-9.68888458,85.56865534
219 5 17 N C,0,1.504309374,-9.449326887,66.2155017
220 2 24 N C,0,1.602443463,-9.493225346,66.71611273
221 5 14 N C,0,2.560853855,-7.286537718,68.13032207
222 23 24 N L,0,1.484989112,-9.22986297,84.95636734
223 21 20 N P,0,1.038123712,-8.780484378,111.692103
224 1 25 N C,0,1.521501042,-9.598884926,65.13804708
225 14 21 N A,0,1.16296106,-8.497587481,44.95090878
226 11 16 N C,0,2.988293051,-5.522722579,68.83362508
227 6 17 N L,0,0.767548117,-9.997048911,86.72440194
228 8 9 N P,0,1.021078205,-9.415218436,112.0647299
229 21 9 N B,0,1.103424647,-9.010358974,86.92635063
230 23 8 N E,0,1.55992948,-9.349178849,34.18009457
231 9 23 N A,0,1.215047446,-8.494976595,36.05322612
232 22 15 N L,0,1.783888918,-7.471312386,66.7130035
233 23 11 N E,0,1.788412247,-9.123379891,34.16658942
234 22 15 N E,0,2.364147755,-8.507456315,30.11925412
235 4 13 N P,0,1.182334458,-9.411693184,79.9985788
236 1 9 N A,0,1.821442506,-6.285875487,33.59549217
237 22 14 N D,0,1.10168223,-9.471946428,49.27624594
238 5 1 N C,0,1.433659689,-9.733666018,54.83444393
239 18 4 N O,0,1.437117746,-1.468646444,73.67299788
240 5 24 N P,0,1.241483261,-9.683397843,84.04850179
241 3 20 N B,0,1.182706286,-9.636627376,79.3782095
242 11 18 N L,0,0.806189939,-9.719868711,58.3917285
243 13 22 N B,0,1.328806231,-7.174618478,33.05318453
244 3 14 N C,0,2.274133011,-7.985139714,51.47292945
245 10 3 N E,0,1.319398324,-9.850639642,31.75482948
246 12 1 N A,0,1.352825992,-9.344338022,32.12963074
247 7 1 N E,0,1.374296498,-9.787072625,29.71273239
248 16 23 N L,0,0.703792004,-9.796479751,63.9578704
249 1 3 N D,0,1.326044325,-9.759917081,51.62743326
