iteration_test,failures,policy,miura,time
145 7 1 N D,1,0,0,7200
146 22 21 N L,1,0,0,7200
147 17 9 N L,0,1.734991801,7.223685132,143.1555096
148 6 24 N O,1,0,0,7200
149 18 21 N D,1,0,0,7200
150 2 24 N D,1,0,0,7200
151 25 4 N D,1,0,0,7200
152 6 10 N O,1,0,0,7200
153 12 14 N E,0,3.939204743,2.959971494,95.39133849
154 13 20 N B,0,1.477593198,6.854389224,102.5733426
155 25 8 N C,0,2.866991545,5.455869655,167.9858939
156 15 24 N D,1,0,0,7200
157 5 24 N A,0,1.623350474,7.746997618,227.5087835
158 4 14 N B,1,0,0,7200
159 2 10 N E,1,0,0,7200
160 18 20 N D,1,0,0,7200
161 3 10 N C,1,0,0,7200
162 18 7 N E,1,0,0,7200
163 16 7 N E,1,0,0,7200
164 12 8 N L,1,0,0,7200
165 18 1 N D,1,0,0,7200
166 12 3 N D,1,0,0,7200
167 11 7 N P,1,0,0,7200
168 11 9 N C,0,3.133581841,4.188600065,100.7675862
169 1 17 N D,1,0,0,7200
170 11 1 N C,1,0,0,7200
171 8 4 N L,1,0,0,7200
172 2 10 N C,1,0,0,7200
173 2 8 N P,1,0,0,7200
174 11 3 N B,1,0,0,7200
175 19 21 N O,1,0,0,7200
176 1 6 N E,1,0,0,7200
177 2 25 N P,1,0,0,7200
178 18 23 N D,1,0,0,7200
179 14 16 N L,1,0,0,7200
180 17 5 N E,1,0,0,7200
181 14 14 N P,0,1.052559167,9.201273466,173.6193271
182 20 18 N A,0,0.936687149,9.526014243,293.0428871
183 1 17 N L,1,0,0,7200
184 23 8 N L,0,2.097127937,2.646221152,27.52627099
185 22 6 N P,1,0,0,7200
186 6 11 N A,0,1.506926284,1.975985455,10.20209444
187 12 4 N O,1,0,0,7200
188 25 20 N P,1,0,0,7200
189 8 16 N E,0,3.3925667,3.78393787,103.6825314
190 16 17 N E,0,3.60625881,2.725052044,68.20072246
191 15 20 N L,1,0,0,7200
192 24 13 N L,0,2.067438512,5.274616574,67.14616308
193 2 22 N C,1,0,0,7200
194 2 25 N E,0,1.790008702,8.768716535,235.5270084
195 9 22 N L,1,0,0,7200
196 5 13 N O,1,0,0,7200
197 6 9 N A,0,1.753296331,5.038496086,36.30712362
198 18 7 N A,0,1.239429729,9.198255613,160.918882
199 12 20 N O,1,0,0,7200
200 7 1 N O,1,0,0,7200
201 11 7 N E,1,0,0,7200
202 7 16 N O,0,1.020889546,9.994392166,4485.845489
203 12 15 N B,1,0,0,7200
204 4 8 N L,1,0,0,7200
205 25 19 N E,1,0,0,7200
206 25 5 N E,1,0,0,7200
207 13 10 N B,1,0,0,7200
208 4 24 N E,0,1.85311898,8.641463879,263.6500236
209 12 22 N D,0,0.894506039,9.281473941,179.8856865
210 7 8 N O,0,1.24872268,9.189835802,170.1419892
211 9 14 N C,0,3.132888645,5.043823424,113.2996772
212 7 20 N B,1,0,0,7200
213 17 2 N E,1,0,0,7200
214 24 5 N P,1,0,0,7200
215 24 9 N L,0,2.362641953,2.650699503,28.45154993
216 18 19 N E,0,3.708991109,2.838388535,54.10468326
217 16 10 N D,0,1.697022287,7.267125689,101.5347655
218 8 13 N L,1,0,0,7200
219 5 17 N C,1,0,0,7200
220 2 24 N C,1,0,0,7200
221 5 14 N C,1,0,0,7200
222 23 24 N L,1,0,0,7200
223 21 20 N P,1,0,0,7200
224 1 25 N C,1,0,0,7200
225 14 21 N A,0,1.246461619,8.64765139,124.6833936
226 11 16 N C,0,3.051264629,5.688187992,106.9359339
227 6 17 N L,1,0,0,7200
228 8 9 N P,1,0,0,7200
229 21 9 N B,1,0,0,7200
230 23 8 N E,1,0,0,7200
231 9 23 N A,1,0,0,7200
232 22 15 N L,0,1.746867786,7.976095525,111.5770618
233 23 11 N E,1,0,0,7200
234 22 15 N E,1,0,0,7200
235 4 13 N P,1,0,0,7200
236 1 9 N A,0,1.882507253,6.15999734,124.9440874
237 22 14 N D,1,0,0,7200
238 5 1 N C,1,0,0,7200
239 18 4 N O,0,2.054962516,1.669468206,4.985181979
240 5 24 N P,1,0,0,7200
241 3 20 N B,1,0,0,7200
242 11 18 N L,1,0,0,7200
243 13 22 N B,0,1.494670495,7.71123444,65.31618939
244 3 14 N C,1,0,0,7200
245 10 3 N E,1,0,0,7200
246 12 1 N A,0,1.35772783,9.400076057,282.6651672
247 7 1 N E,1,0,0,7200
248 16 23 N L,1,0,0,7200
249 1 3 N D,1,0,0,7200
