iteration_test,failures,policy,miura,time
103 39 46 N D,0,1.765131024,9.392121057,1297.039107
104 33 57 N O,1,0,0,7200
105 14 53 N P,1,0,0,7200
106 59 2 N L,0,3.165112,2.631520567,244.382421
107 20 35 N P,1,0,0,7200
108 18 50 N C,0,3.073010983,3.295456738,288.0158633
109 44 12 N L,0,2.738523894,4.714055973,479.951028
110 41 45 N D,0,1.726751644,9.562763235,1292.487669
111 8 52 N C,0,2.507097007,1.463743132,118.4075094
112 2 9 N P,0,3.077274702,3.146038548,275.1336219
113 50 11 N T,0,1.699004855,9.716872174,1192.454246
114 23 58 N D,1,0,0,7200
115 1 34 N T,1,0,0,7200
116 54 18 N D,1,0,0,7200
117 13 37 N L,1,0,0,7200
118 17 3 N D,1,0,0,7200
119 58 8 N D,1,0,0,7200
120 7 3 N T,1,0,0,7200
121 54 23 N L,0,1.845915593,9.216903905,1202.361278
122 7 6 N D,1,0,0,7200
123 59 60 N O,0,3.407764899,2.694482728,227.6283943
124 11 46 N L,1,0,0,7200
125 46 46 N O,0,2.637526811,5.204826541,520.8703081
126 17 31 N L,0,1.466056695,9.979709052,1799.240245
127 10 2 N O,1,0,0,7200
128 42 12 N O,1,0,0,7200
129 17 1 N P,0,3.010600696,3.56788256,123.0335533
130 23 25 N O,1,0,0,7200
131 56 1 N P,1,0,0,7200
132 3 28 N D,0,3.145735296,3.930242338,121.9103656
133 20 34 N P,1,0,0,7200
134 23 36 N O,0,1.639322952,9.843288464,554.9279296
135 59 1 N P,1,0,0,7200
136 60 43 N D,0,1.499549999,9.971902038,5010.054901
137 17 6 N P,0,3.349821151,2.164427488,54.94028902
138 4 50 N O,1,0,0,7200
139 32 50 N T,0,1.714846371,9.64706949,471.4623104
140 32 6 N O,1,0,0,7200
141 12 25 N O,1,0,0,7200
142 2 37 N T,1,0,0,7200
143 13 10 N T,0,1.511689979,9.977130091,767.6071924
144 15 4 N P,0,2.931106285,2.157033314,83.81502073
145 29 27 N L,0,1.679469942,9.753102615,507.6383059
146 32 13 N P,0,2.058710702,7.907064736,350.4468515
147 19 55 N L,1,0,0,7200
148 5 23 N C,1,0,0,7200
149 49 22 N O,1,0,0,7200
150 36 57 N D,1,0,0,7200
151 45 11 N O,1,0,0,7200
152 46 27 N T,0,2.68978556,4.839219062,364.8090333
153 29 46 N P,1,0,0,7200
154 40 50 N P,1,0,0,7200
155 21 58 N L,1,0,0,7200
156 44 52 N O,0,3.17215029,3.978474789,192.4487093
157 57 17 N O,1,0,0,7200
158 52 50 N C,0,1.525911932,9.975215801,1055.84643
159 26 40 N C,0,1.855493824,9.013607282,492.7345303
160 53 42 N O,0,2.188491055,7.492016835,372.0401903
161 17 26 N P,0,1.628019478,9.903314763,603.7791157
162 34 8 N O,1,0,0,7200
163 55 10 N P,1,0,0,7200
164 39 23 N T,0,2.047762451,8.053300374,430.1156911
165 2 49 N C,0,2.807133511,1.962089184,53.73840509
166 18 32 N T,0,1.52898742,9.927525005,669.8831361
167 30 16 N D,0,1.904188213,8.650505201,472.7463139
168 37 6 N O,1,0,0,7200
169 14 44 N C,0,3.012255702,4.040067758,156.1563204
170 13 49 N L,1,0,0,7200
171 29 36 N O,0,1.714908087,9.602690968,726.2046198
172 5 5 N T,1,0,0,7200
173 60 38 N L,1,0,0,7200
174 31 35 N O,0,1.703517233,9.652983441,783.3964063
175 53 7 N P,1,0,0,7200
176 11 9 N L,0,1.452676425,9.963793497,780.3371973
177 15 47 N L,1,0,0,7200
178 41 24 N C,1,0,0,7200
179 59 31 N T,0,2.638282501,1.282855066,19.36454928
180 1 35 N D,0,2.819932586,4.174470458,174.4379111
181 31 34 N P,1,0,0,7200
182 1 16 N T,1,0,0,7200
183 33 6 N P,0,1.86844864,8.943412018,603.6533746
184 9 56 N L,1,0,0,7200
185 13 8 N P,0,2.687112698,1.729747907,42.47535991
186 43 57 N O,0,2.854772615,4.592569694,262.3036983
187 40 18 N D,0,1.748336573,9.460958036,616.5971008
188 36 5 N O,1,0,0,7200
189 19 7 N O,1,0,0,7200
190 2 13 N C,1,0,0,7200
191 40 46 N T,0,1.903730616,8.818535422,505.5338276
192 59 35 N L,1,0,0,7200
193 10 58 N D,1,0,0,7200
194 34 6 N O,1,0,0,7200
195 26 55 N C,0,2.246757395,7.062386938,382.7359068
196 60 52 N D,1,0,0,7200
197 1 32 N O,1,0,0,7200
198 25 22 N L,0,1.693963884,9.695746624,769.3054774
199 51 40 N L,1,0,0,7200
200 25 37 N O,0,1.663733999,9.786927446,743.8638424
201 1 8 N T,1,0,0,7200
202 55 7 N D,1,0,0,7200
203 4 14 N T,1,0,0,7200
204 15 2 N O,1,0,0,7200
205 17 9 N P,0,3.612709825,2.899737933,120.202792
206 5 46 N O,1,0,0,7200
207 50 6 N D,0,1.411327882,9.98531188,1018.92351
208 14 55 N T,1,0,0,7200
209 51 11 N L,0,3.39163255,2.553710923,87.63172064
210 60 10 N C,1,0,0,7200
211 45 37 N T,0,2.810341792,5.20198704,395.3560626
212 14 49 N O,1,0,0,7200
213 7 25 N D,0,3.407472579,3.433235941,211.0248319
214 23 40 N T,0,1.666091477,9.808050694,1078.221565
215 26 26 N C,1,0,0,7200
216 15 26 N O,1,0,0,7200
217 34 27 N D,0,2.060685905,7.895812231,442.915785
218 36 24 N P,0,1.744749407,9.472556353,836.6373088
219 44 56 N P,1,0,0,7200
220 31 46 N O,0,1.7288251,9.534644985,855.1753562
221 51 25 N O,1,0,0,7200
222 52 23 N P,0,1.605665279,9.921046376,1127.020983
223 60 30 N C,1,0,0,7200
224 11 32 N L,1,0,0,7200
225 1 13 N D,1,0,0,7200
226 33 23 N D,0,2.093865024,8.005233585,570.2023291
227 7 48 N L,1,0,0,7200
228 44 53 N C,0,1.600610777,9.944185169,1091.62817
229 47 41 N L,1,0,0,7200
230 10 24 N P,1,0,0,7200
231 45 19 N C,1,0,0,7200
232 16 4 N P,0,2.987701493,2.388414788,122.9916139
233 35 8 N C,1,0,0,7200
234 4 52 N C,0,2.66334544,1.749921447,56.05899667
235 55 27 N P,0,1.515190689,9.976051167,1226.765946
236 43 11 N L,0,2.635684086,5.029248422,265.3201585
237 49 6 N D,0,1.44248467,9.982839226,1123.533824
238 56 5 N C,1,0,0,7200
239 37 29 N P,1,0,0,7200
240 31 6 N O,1,0,0,7200
241 46 28 N T,0,2.760180547,4.730774995,252.2077344
242 28 52 N O,0,1.673817631,9.779916107,1022.671827
243 12 36 N C,0,2.144992126,8.91164808,317.3489743
244 40 18 N T,0,1.923200707,8.621905777,606.5063011
245 42 45 N D,0,1.711912795,9.628850257,807.2324358
246 42 26 N C,1,0,0,7200
247 10 54 N T,1,0,0,7200
248 8 4 N C,1,0,0,7200
249 36 25 N P,0,1.715658908,9.613509493,511.6793693
