iteration_test,failures,policy,miura,time
0 1 1 N D,0,3.4349944,-9.198152732,75.52389554
1 6 24 N C,0,3.981211761,-6.803532316,33.92949641
2 16 24 N O,0,3.181711327,-9.784454108,58.97365468
3 23 2 N O,0,3.588672006,-6.763096012,56.84159423
4 22 7 N O,0,3.608669213,-4.36387054,58.59672206
5 12 8 N C,0,5.652870955,-2.439814109,33.62899626
6 3 1 N O,0,3.400529551,-9.239990038,57.76637988
7 25 12 N D,0,2.406599709,-9.540608434,78.8423618
8 21 18 N D,0,2.689976089,-9.757711213,76.88717025
9 9 17 N D,0,3.172171032,-9.191411009,77.36943431
10 7 13 N D,0,3.961161332,-5.982910264,77.28530995
11 11 7 N D,0,3.865145847,-3.398203923,76.96284107
12 6 10 N C,0,5.288047056,-3.711755438,33.66679328
13 12 13 N C,0,5.347525855,-1.27474823,33.66831818
14 24 16 N D,0,2.164083719,-9.673612537,75.93981342
15 19 17 N D,0,2.222249922,-9.471449208,76.86653831
16 21 6 N C,0,4.621846816,-5.236580724,33.09471352
17 16 4 N O,0,3.367130907,-1.479717242,58.03110193
18 10 4 N D,0,3.864700716,-3.759826017,76.97687428
19 10 11 N O,0,2.721464371,-9.134900065,58.26660054
20 16 5 N C,0,3.806547881,-8.330032579,34.51410746
21 3 22 N D,0,3.513043112,-9.052950675,78.35748049
22 22 2 N D,0,3.004903,-9.869670951,79.68811899
23 5 23 N O,0,3.115010776,-9.794452994,57.52838292
24 2 1 N D,0,3.43629587,-9.2201761,77.08999068
25 3 6 N C,0,4.153932504,-6.63043709,33.03874226
26 2 18 N O,0,3.123673351,-9.815359355,58.27042135
27 2 12 N D,0,3.603688073,-7.750950317,75.62296546
28 12 14 N C,0,5.227005293,-1.440042055,33.85189256
29 16 14 N D,0,1.869733117,-8.783599441,75.90667892
30 6 21 N O,0,3.09666559,-9.819887426,57.60642573
31 9 24 N C,0,4.20000016,-6.031367235,34.51479232
32 5 18 N O,0,3.109182743,-9.80290642,55.934906
33 2 4 N D,0,3.487662198,-9.150113148,77.28078012
34 11 20 N D,0,3.168150758,-8.735562948,75.30837097
35 25 13 N D,0,2.390660964,-9.579999171,78.50055938
36 18 16 N C,0,4.283086744,-0.715249092,34.14259896
37 7 5 N O,0,2.042000215,-9.468068341,57.16608842
38 5 16 N O,0,2.972371818,-9.908289347,59.2623042
39 23 4 N D,0,2.910467561,-9.903890199,74.79325496
40 7 19 N O,0,3.072724102,-9.84452225,58.47946252
41 9 5 N O,0,2.308308927,-9.406684052,56.81685494
42 17 9 N C,0,5.102480792,-2.603045561,34.01027291
43 2 15 N O,0,3.010943502,-9.876567923,54.53641076
44 5 23 N O,0,3.115010776,-9.794452994,58.11160955
45 7 20 N O,0,3.06152204,-9.854248552,58.26796733
46 12 1 N O,0,3.547435082,-8.551003586,58.02857035
47 4 19 N C,0,4.514511402,-5.360407982,33.69365825
48 19 23 N C,0,5.158617233,-3.290988953,33.45441149
49 25 9 N D,0,2.453227668,-9.3056442,77.95324803
50 3 19 N D,0,3.64384474,-8.292052709,77.93821789
51 14 5 N D,0,3.569273282,-5.830619282,76.36678782
52 7 15 N O,0,2.88020886,-9.934650108,58.24998396
53 25 13 N D,0,2.390660964,-9.579999171,76.68089986
54 13 12 N O,0,2.656738657,-8.633696298,59.73390247
55 20 9 N O,0,3.505552636,-2.812925702,59.32545861
56 24 3 N C,0,4.594790098,-6.147224153,34.31181465
57 6 24 N O,0,3.213619183,-9.69510933,57.69640903
58 24 21 N D,0,2.77431336,-9.92713442,78.57931784
59 21 19 N C,0,5.574066574,-2.697855301,35.07525201
60 18 18 N D,0,2.574493717,-9.454357143,78.11956831
61 4 1 N D,0,3.430654897,-9.205119861,77.62580514
62 13 22 N D,0,3.121665879,-9.249226942,76.49833739
63 15 22 N D,0,3.033781786,-9.474272425,78.77987801
