iteration_test,failures,policy,miura,time
0 2 13 N E,0,2.2801621469812474,8.082085904902849,543.2851077679952
1 13 9 N P,1,0,0,0
2 12 23 N D,0,0.9758748907403719,9.113358010695382,489.75203148099536
3 19 16 N A,0,1.1152413860192965,9.111322176607764,346.38427684300405
4 16 1 N B,1,0,0,0
5 19 21 N C,0,2.379984807824332,7.899595739581037,326.2780202510039
6 16 19 N O,1,0,0,0
7 17 15 N D,1,0,0,0
8 9 25 N E,0,1.696286640482488,9.312741248873516,797.5462421900011
9 14 5 N O,1,0,0,0
10 7 23 N D,1,0,0,0
11 19 13 N P,1,0,0,0
12 19 4 N E,1,0,0,0
10 7 23 N D,1,0,0,0
11 19 13 N P,1,0,0,0
10 7 23 N D,1,0,0,0
11 19 13 N P,1,0,0,0
12 19 4 N E,1,0,0,0
13 19 18 N P,1,0,0,0
14 17 16 N O,1,0,0,0
15 23 6 N D,1,0,0,0
16 9 5 N P,1,0,0,0
17 5 12 N E,0,2.5016121800774647,7.430617660776972,403.137914196006
18 2 20 N C,1,0,0,0
19 20 18 N O,1,0,0,0
20 8 8 N E,0,1.7202063702140415,9.223088344763877,450.73279671301134
21 6 2 N C,0,1.6945400406611484,9.347448114610325,901.3011700689967
22 15 2 N E,1,0,0,0
23 9 20 N C,1,0,0,0
24 14 9 N B,1,0,0,0
25 20 10 N O,0,2.108558777049853,3.1853483577698016,112.35160165699199
26 22 18 N E,1,0,0,0
27 1 22 N P,1,0,0,0
20 8 8 N E,0,1.630666414807941,9.419033865658047,364.1745617209999
21 6 2 N C,0,1.7016934889627082,9.24729713437476,908.1846002780003
22 15 2 N E,1,0,0,0
23 9 20 N C,1,0,0,0
24 14 9 N B,1,0,0,0
25 20 10 N O,0,2.108558777049853,3.1853483577698016,91.04370732200186
26 22 18 N E,1,0,0,0
27 1 22 N P,1,0,0,0
28 21 22 N O,1,0,0,0
29 11 17 N B,1,0,0,0
30 5 7 N A,0,2.077751233022425,6.989316965918204,197.58249019300274
31 8 13 N P,1,0,0,0
32 13 23 E O,1,0,0,0
33 22 13 N C,0,4.267859329106458,2.236674388779916,141.73514218899072
34 15 16 N E,0,3.6583009470353085,2.9661616254558885,159.40076877899992
35 25 25 N P,1,0,0,0
36 3 24 N D,1,0,0,0
37 22 21 N B,1,0,0,0
38 3 21 N A,0,2.0957080441024694,6.42529485456657,310.03945692400157
39 17 24 N O,1,0,0,0
40 13 15 N C,0,3.60067502024419,3.6330920646266494,161.0107244009996
41 10 5 N C,0,2.793623608306078,6.171819435187481,336.12011808999523
42 19 16 N P,0,0.9817112960411527,9.474763162010685,349.71492039399163
43 18 18 N C,0,3.372350618449767,4.068413242024638,169.88848103801138
44 21 3 N B,1,0,0,0
45 16 25 N A,0,1.5322943303201662,9.40515541894216,643.0331489169912
46 12 15 N C,0,3.4913297530154153,3.387302781568625,194.58019616198726
47 11 22 N B,1,0,0,0
48 22 21 N B,1,0,0,0
49 19 22 N D,1,0,0,0
50 21 23 N E,0,1.5158418665870776,9.83360789335866,1180.5171495639952
51 7 14 N O,0,1.181727543157272,9.976249861501667,1033.1469470619923
50 21 23 N E,0,1.5062343842537425,9.87011797304707,1126.1767363979598
51 7 14 N O,0,1.1699330912196613,9.976717511126958,1455.9760341490037
50 21 23 N E,0,1.5194844878876335,9.82739140578731,1005.2865888030001
51 7 14 N O,0,1.1556702774785537,9.96950222195887,1120.619380319
52 1 5 N E,1,0,0,0
53 19 22 N D,1,0,0,0
54 23 16 N A,1,0,0,0
55 24 11 N D,1,0,0,0
56 13 21 N O,1,0,0,0
57 24 12 N A,1,0,0,0
58 13 22 N P,0,1.4742267925319488,7.4569916977197,136.85249186299916
59 19 15 N E,0,2.827548062136442,7.2253439158105905,223.93721993600047
60 16 14 N E,0,2.1950956487037296,8.376795811269625,291.36554683600116
61 21 6 N A,1,0,0,0
62 5 20 P C,1,0,0,0
63 16 14 N E,0,2.03224598622058,8.529849656861211,307.5220851330014
64 15 4 N D,0,1.8227519158376115,7.546665468297847,221.2266065730073
60 16 14 N E,0,1.9248715970546084,8.721072780210688,361.48907900399354
61 21 6 N A,1,0,0,0
62 5 20 P C,1,0,0,0
63 16 14 N E,0,2.424027891747367,7.844025337915298,283.4944278789917
64 15 4 N D,0,1.9036845609287694,8.001330288488937,245.55652176600415
65 1 4 N E,1,0,0,0
66 12 20 N C,0,2.547831647990585,7.504488386635949,297.016915700995
67 18 9 N P,1,0,0,0
68 22 12 N A,1,0,0,0
69 18 25 N B,1,0,0,0
70 13 1 N D,1,0,0,0
71 18 22 N C,0,3.1437447754082193,4.163983791538007,329.5138268340088
72 8 2 N O,0,1.6843682351181157,9.144767529709828,622.1914541659935
73 14 4 N O,1,0,0,0
74 11 16 N O,1,0,0,0
75 7 2 N C,0,1.6964314637886162,9.255527345823143,665.6383353379788
76 12 13 N O,1,0,0,0
77 9 8 N E,0,2.095035370244671,8.333499397391261,308.41277844802244
78 16 23 N A,0,0.9598904446543004,9.352720343227242,383.8442030340084
79 1 21 N E,0,1.94652568497243,8.99854322044885,470.6185697390174
80 1 2 N E,1,0,0,0
81 5 12 N E,0,2.432933084449393,7.911088105141313,344.35079768599826
82 1 23 N O,1,0,0,0
83 16 16 N C,0,4.089541292300644,2.0183945996997337,76.7253245539905
84 11 13 N B,1,0,0,0
85 14 12 N B,0,1.3586259726384602,9.012442883139816,300.66827406099765
86 3 14 N A,0,2.085051717940176,3.957563797190424,117.71375485998578
87 17 1 N P,1,0,0,0
88 15 17 N D,0,1.1874491598588812,9.27922647532206,314.3625829350203
89 18 9 N O,0,2.1086672398391912,3.9340512867768718,77.32679130099132
90 6 18 N P,0,1.711108650776818,1.8489654599512657,26.009571539005265
91 15 12 N O,0,1.4368265674035972,9.111620279801835,335.5228150819894
90 6 18 N P,0,1.7309528808104562,1.837470253767553,21.440641004999634
91 15 12 N O,0,1.3661786255236885,9.111806370449223,336.9244811849785
92 20 22 N P,1,0,0,0
93 16 12 N C,0,2.9381793645288985,0.7894191393267143,20.872481406026054
94 22 20 N A,1,0,0,0
95 10 2 N A,0,1.6445714568176262,8.685628670899861,541.129407432978
90 6 18 N P,0,1.7309528808104562,1.837470253767553,21.26606023700151
91 15 12 N O,0,1.3854870492736293,9.41655598784887,333.5893381850001
92 20 22 N P,1,0,0,0
93 16 12 N C,0,3.5265123897113417,0.7901325341282937,20.78459218200078
94 22 20 N A,1,0,0,0
95 10 2 N A,0,1.6536052516328397,8.639087879207047,557.4868922620008
96 24 7 N P,1,0,0,0
97 5 10 N P,0,0.9578372048712905,9.9942844275775,10067.813744917003
98 5 4 N P,1,0,0,0
99 6 20 N E,0,4.04848248331293,3.5944645377330473,175.66634826600057
100 15 1 N O,0,1.8679760487781119,8.465970963347841,428.48414170500473
101 18 13 N E,1,0,0,0
100 15 1 N O,0,1.8061725402582667,8.574618363297388,420.7036324080109
100 15 1 N O,0,1.7517035907164267,8.901232519649179,399.68646974500734
101 18 13 N E,1,0,0,0
100 15 1 N O,0,1.8139741342536533,8.369754317255577,477.714050606
101 18 13 N E,1,0,0,0
102 3 11 N B,1,0,0,0
103 23 7 N P,1,0,0,0
104 17 1 N A,0,1.5135725739582204,9.436111112455004,862.0076970260016
105 19 17 N P,0,1.132921675025681,9.199665709148633,344.42203559300106
106 14 2 N D,1,0,0,0
107 7 5 N O,1,0,0,0
108 6 12 N P,1,0,0,0
109 1 8 N A,0,2.0639292013986603,6.391141759913906,374.5391305219964
110 18 16 N D,0,0.9822893257646164,9.574115389655747,389.8685337040006
111 19 15 N A,0,1.3933491527151307,8.497115260768654,294.38048221899953
112 6 25 N B,1,0,0,0
113 5 4 N E,1,0,0,0
110 18 16 N D,0,1.0211862559562903,9.416529576317325,389.3156733670039
110 18 16 N D,0,1.0227496484164387,9.200410130176753,528.2940805450198
110 18 16 N D,0,1.2150253662503563,9.27706001971418,476.30098041001474
111 19 15 N A,0,1.339259931310176,8.647209982354639,261.3450915889698
112 6 25 N B,1,0,0,0
110 18 16 N D,0,1.0374337071963746,9.474679311365426,446.21850082400124
110 18 16 N D,0,0.9936694672530475,9.616506547298076,415.2438987810001
111 19 15 N A,1,0,0,0
112 6 25 N B,1,0,0,0
113 5 4 N E,1,0,0,0
114 18 18 N P,1,0,0,0
115 24 7 N C,0,3.222300207356138,4.836478641357212,293.1290554830048
116 6 8 N C,0,2.4416609759408483,8.149743993042497,311.3419757820011
117 1 19 N A,0,2.0041155084668985,6.5411337087008885,296.7577361599979
118 21 9 N E,1,0,0,0
119 9 2 N E,1,0,0,0
120 2 13 N O,0,1.3026350276309357,9.956149609424852,951.3563905030023
121 25 11 N P,1,0,0,0
120 2 13 N O,0,1.3403490216060472,9.90302986195833,773.8637107399991
121 25 11 N P,1,0,0,0
122 24 18 N B,1,0,0,0
123 19 11 N A,0,1.678627933631978,7.652589603853702,123.49303720300668
124 25 6 N C,0,2.7529527917423993,6.621354946826838,348.0737393180025
125 9 4 N D,0,1.9939537566560497,1.9643249733439787,41.59959011300816
126 1 2 N D,1,0,0,0
120 2 13 N O,0,1.3321361408890453,9.933631166992583,895.7316302569816
121 25 11 N P,1,0,0,0
122 24 18 N B,1,0,0,0
123 19 11 N A,0,1.7919748967569022,7.486641224120248,256.9693674460286
124 25 6 N C,0,3.0477222956812278,5.880307574994432,365.50238898792304
125 9 4 N D,0,2.8584995776583186,2.382585203325062,34.2848699799506
126 1 2 N D,1,0,0,0
127 24 6 N P,1,0,0,0
128 25 15 N E,1,0,0,0
129 8 1 N D,1,0,0,0
130 4 4 N E,1,0,0,0
131 3 21 N B,1,0,0,0
132 14 9 N A,0,1.8358202170857445,4.871016658094689,93.40984204900451
133 17 8 N A,1,0,0,0
134 20 13 N D,1,0,0,0
135 20 1 N C,0,2.4568761550394624,7.258845552469528,433.597195253009
136 21 22 N C,0,3.534386637328938,3.332083377904103,224.38749494904187
137 20 12 N A,0,1.566243905300061,8.322815860772872,209.94484580296557
138 20 11 N A,0,1.7023158953435193,9.101884657327986,194.0442923590308
130 4 4 N E,1,0,0,0
131 3 21 N B,1,0,0,0
132 14 9 N A,0,1.7846829808517124,4.599849971042407,104.58728244504891
130 4 4 N E,1,0,0,7200
130 4 4 N E,1,0,0,7200
131 3 21 N B,1,0,0,7200
132 14 9 N A,0,1.827891246324996,4.218743001459826,31.274908655002946
133 17 8 N A,1,0,0,7200
134 20 13 N D,1,0,0,7200
135 20 1 N C,0,2.4486729055758367,7.429550549286711,162.85829494599602
136 21 22 N C,0,3.425497273951545,3.4396331848809343,100.79207769301138
137 20 12 N A,0,1.639333727742342,8.315317513039071,98.19995196300442
138 20 11 N A,0,1.6252302416428372,8.48753283229091,88.62899234399083
139 6 11 N B,1,0,0,7200
140 15 13 N C,0,2.9381793645288985,0.7894191393267143,9.40445613799966
141 25 4 N E,1,0,0,7200
142 19 2 N B,1,0,0,7200
143 6 1 N B,1,0,0,7200
140 15 13 N C,0,3.5265123897113417,0.7901325341282937,13.51407244100119
141 25 4 N E,1,0,0,7200
140 15 13 N C,0,2.9381793645288985,0.7894191393267143,17.47896848397795
141 25 4 N E,1,0,0,7200
142 19 2 N B,1,0,0,7200
143 6 1 N B,1,0,0,7200
144 22 2 N B,1,0,0,7200
145 24 6 N O,0,2.2206356910663207,6.23620927212511,123.61859759502113
146 14 16 N P,0,1.5193796231510115,8.494057949666221,128.35385168693028
147 6 12 N A,0,1.9616964711034244,2.4370644555318184,18.96653289499227
148 17 22 N O,1,0,0,7200
149 8 25 N O,1,0,0,7200
150 17 15 N D,1,0,0,7200
151 16 25 N E,0,1.544058426281298,9.718590503336234,538.4455520850606
152 1 14 N O,0,1.3451847948227387,9.924189956919074,580.7516393710393
153 15 13 N P,0,1.0971127505386584,9.014075684840451,216.58542691997718
154 15 3 N P,1,0,0,7200
155 7 9 N B,1,0,0,7200
156 21 18 N O,1,0,0,7200
157 11 1 N E,1,0,0,7200
158 3 21 N B,1,0,0,7200
159 9 24 N O,1,0,0,7200
160 8 21 N D,1,0,0,7200
161 17 8 N O,0,1.8304996116593808,1.667645592010152,12.671444798004813
162 11 24 N B,1,0,0,7200
163 4 23 N C,1,0,0,7200
164 8 12 N O,1,0,0,7200
165 14 1 N O,0,1.7754849073564893,8.753106200748315,246.2717091391096
166 22 20 N D,1,0,0,7200
167 7 16 N A,0,2.100389392508215,3.5474871981089717,71.5099629550241
168 3 13 N E,0,2.256779249199422,8.096481430055652,220.88117465400137
169 5 21 N B,1,0,0,7200
170 6 9 N B,1,0,0,7200
171 23 6 N P,1,0,0,7200
172 2 3 N C,1,0,0,7200
173 24 23 N P,1,0,0,7200
174 16 21 N C,0,3.1777170591029495,5.186680204068136,122.37712066003587
175 15 21 N E,0,3.328706473510608,0.9756879128373097,18.99663407902699
176 25 10 N O,0,2.426131728474038,5.699239283265433,115.20932246302254
177 15 2 N B,1,0,0,7200
178 20 24 N A,0,1.4187728641722697,9.78929880227757,508.4392876320053
179 7 12 N P,1,0,0,7200
180 9 11 A B,1,0,0,7200
181 4 2 N E,1,0,0,7200
182 11 2 N E,1,0,0,7200
183 21 6 N O,0,1.7814719330859536,1.7490044008395176,15.188497432041913
184 17 12 N A,0,1.4794880823476462,6.855047046553725,70.53179143602028
185 1 18 N A,0,2.030904081313587,6.291852251786995,161.00925278896466
186 10 22 N C,1,0,0,7200
187 24 20 N O,1,0,0,7200
188 3 5 N P,1,0,0,7200
189 23 4 N O,0,2.14130987572453,6.436840151316416,117.2673733009724
180 9 11 A B,1,0,0,7200
180 9 11 A B,1,0,0,7200
180 9 11 A B,1,0,0,7200
181 4 2 N E,1,0,0,7200
182 11 2 N E,1,0,0,7200
183 21 6 N O,0,1.7923238723966008,1.745027094831674,14.088841074000811
184 17 12 N A,0,1.5212509552768372,6.854962877015492,84.14764330300386
185 1 18 N A,0,2.0455373744247027,6.090500451801011,144.32941829500487
186 10 22 N C,1,0,0,7200
187 24 20 N O,1,0,0,7200
188 3 5 N P,1,0,0,7200
189 23 4 N O,0,2.117032233713503,6.4379362156552755,122.31973596000171
190 1 25 N D,1,0,0,7200
191 7 4 N E,1,0,0,7200
192 15 4 N P,1,0,0,7200
193 24 10 N O,0,2.535034861183824,5.132478807113546,87.77452602999983
194 19 11 N E,1,0,0,7200
195 23 10 N B,1,0,0,7200
190 1 25 N D,1,0,0,7200
190 1 25 N D,1,0,0,7200
191 7 4 N E,1,0,0,7200
192 15 4 N P,1,0,0,7200
193 24 10 N O,0,2.168698140549122,5.102411990728022,113.41795541997999
194 19 11 N E,1,0,0,7200
195 23 10 N B,1,0,0,7200
196 24 22 N P,1,0,0,7200
197 8 11 N A,0,1.00395454865735,1.3132915621817656,6.222060866013635
198 21 19 N O,1,0,0,7200
199 14 7 N E,1,0,0,7200
190 1 25 N D,1,0,0,7200
191 7 4 N E,1,0,0,7200
192 15 4 N P,1,0,0,7200
193 24 10 N O,0,2.3814403143101757,5.588367681927059,79.78363386398996
194 19 11 N E,1,0,0,7200
195 23 10 N B,1,0,0,7200
196 24 22 N P,1,0,0,7200
