action_type, correct_C, correct_D, correct_L, correct_O, correct_P, correct_T, p_confidence_C, p_confidence_D, p_confidence_L, p_confidence_O, p_confidence_P, p_confidence_T
optimal,[0.16  0.204 0.16  0.168 0.184 0.18  0.156 0.164 0.148 0.132 0.112 0.116 0.128 0.108 0.104 0.092 0.084 0.092 0.084 0.084],[0.124 0.152 0.16  0.108 0.104 0.12  0.108 0.088 0.08  0.056 0.048 0.04  0.044 0.036 0.028 0.036 0.016 0.016 0.008 0.012],[0.36  0.236 0.248 0.248 0.252 0.248 0.252 0.268 0.268 0.236 0.212 0.216 0.196 0.192 0.18  0.18  0.168 0.164 0.152 0.136],[0.232 0.368 0.508 0.572 0.592 0.672 0.688 0.756 0.76  0.796 0.816 0.848 0.872 0.9   0.884 0.876 0.92  0.924 0.932 0.948],[0.128 0.172 0.164 0.172 0.16  0.16  0.156 0.176 0.168 0.144 0.172 0.192 0.168 0.14  0.148 0.14  0.14  0.152 0.152 0.176],[0.244 0.272 0.244 0.292 0.292 0.276 0.268 0.284 0.296 0.3   0.312 0.312 0.32  0.304 0.3   0.34  0.308 0.32  0.292 0.284],[0.16  0.204 0.16  0.168 0.184 0.18  0.156 0.164 0.148 0.132 0.112 0.116 0.128 0.108 0.104 0.092 0.084 0.092 0.084 0.084],[0.124 0.152 0.16  0.108 0.104 0.12  0.108 0.088 0.08  0.056 0.048 0.04  0.044 0.036 0.028 0.036 0.016 0.016 0.008 0.012],[0.36  0.236 0.248 0.248 0.252 0.248 0.252 0.268 0.268 0.236 0.212 0.216 0.196 0.192 0.18  0.18  0.168 0.164 0.152 0.136],[0.232 0.368 0.508 0.572 0.592 0.672 0.688 0.756 0.76  0.796 0.816 0.848 0.872 0.9   0.884 0.876 0.92  0.924 0.932 0.948],[0.126 0.172 0.164 0.172 0.16  0.16  0.156 0.176 0.168 0.144 0.172 0.192 0.168 0.14  0.148 0.14  0.14  0.152 0.152 0.176],[0.244 0.272 0.244 0.292 0.292 0.276 0.268 0.284 0.296 0.3   0.312 0.312 0.32  0.304 0.3   0.34  0.308 0.32  0.292 0.284]
