key,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 p_confidence_P,0.05208,0.12501,0.21299,0.29298,0.37579,0.46575,0.5368,0.59759,0.6503,0.68382,0.72069,0.74629,0.76579,0.79893,0.82252,0.83918,0.85369,0.87013,0.88432,0.89054,0.90507,0.91792,0.9259,0.93638,0.94269,0.9503,0.95472,0.96009,0.96641,0.96963,0.97233,0.97813,0.98313,0.98583,0.98682,0.98738,0.98837,0.98924,0.99076,0.99245,0.99365,0.99447,0.99479,0.99485,0.99455,0.99481,0.99583,0.99644,0.99682,0.99715,0.9974,0.99765,0.9978,0.99809,0.99856,0.99863,0.99884,0.99898,0.99901,0.99902
 p_confidence_T,0.10229,0.20509,0.29203,0.38819,0.47208,0.54274,0.59373,0.6544,0.68924,0.72436,0.76259,0.79069,0.81401,0.83349,0.85659,0.87374,0.88878,0.90014,0.91069,0.91919,0.93175,0.93991,0.94493,0.94887,0.95377,0.95769,0.95998,0.96427,0.96915,0.97449,0.97788,0.98051,0.98574,0.98734,0.9884,0.98932,0.98983,0.99035,0.99125,0.99199,0.99464,0.99529,0.99525,0.99519,0.99536,0.99354,0.99371,0.99408,0.99433,0.99446,0.99452,0.99454,0.99782,0.99892,0.99923,0.99953,0.9998,0.99985,0.99988,0.99989
,std_err,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 correct_C,0.0267,0.03004,0.03122,0.03157,0.03103,0.0294,0.02788,0.02511,0.02319,0.02113,0.02055,0.02113,0.01754,0.01548,0.01548,0.01502,0.01548,0.01454,0.01502,0.01502,0.01502,0.01404,0.01178,0.01043,0.00885,0.00794,0.00794,0.00794,0.00689,0.00563,0.00563,0.00563,0.00563,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0,0,0
 correct_D,0.03122,0.03162,0.0307,0.0307,0.02909,0.02774,0.02603,0.02387,0.02295,0.02195,0.02055,0.02025,0.01897,0.01931,0.01676,0.01592,0.01502,0.01404,0.01454,0.01297,0.01043,0.00968,0.00968,0.00885,0.00885,0.00794,0.00794,0.00689,0.00689,0.00689,0.00689,0.00689,0.00689,0.00794,0.00689,0.00885,0.00885,0.00885,0.00794,0.00794,0.00689,0.00689,0.00689,0.00689,0.00689,0.00689,0.00689,0.00689,0.00563,0.00563,0.00399,0.00399,0,0,0,0,0,0,0,0
 correct_L,0.03157,0.0316,0.03129,0.02887,0.02603,0.02246,0.02025,0.01828,0.01548,0.01352,0.01352,0.01239,0.01043,0.00968,0.00968,0.00968,0.00885,0.00689,0.00399,0.00689,0.00689,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00563,0.00399,0.00399,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 correct_O,0.03154,0.03108,0.02876,0.0262,0.02246,0.01863,0.01297,0.00885,0.00689,0.00563,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 correct_P,0.02471,0.0296,0.0315,0.03156,0.03082,0.02898,0.02686,0.02451,0.02271,0.0222,0.02084,0.02055,0.02025,0.01754,0.01592,0.01548,0.01548,0.01404,0.01352,0.01404,0.01297,0.01178,0.01113,0.00968,0.00968,0.00885,0.00885,0.00794,0.00689,0.00689,0.00689,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 correct_T,0.03082,0.03136,0.0307,0.02909,0.02774,0.02603,0.0253,0.02271,0.02271,0.02113,0.01897,0.01828,0.01676,0.01635,0.01404,0.01297,0.01178,0.01043,0.00968,0.00885,0.00794,0.00885,0.00885,0.00885,0.00885,0.00885,0.00885,0.00794,0.00689,0.00563,0.00563,0.00563,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0,0,0,0,0,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0,0,0,0,0,0,0,0
 p_confidence_C,0.00735,0.01167,0.01551,0.01844,0.02022,0.02125,0.02203,0.02132,0.02075,0.01975,0.01958,0.02005,0.01755,0.01576,0.0157,0.01548,0.01578,0.01512,0.01535,0.01545,0.01532,0.0143,0.01227,0.01091,0.00922,0.00823,0.00807,0.00803,0.00719,0.00603,0.00594,0.00587,0.0059,0.00452,0.00433,0.00427,0.0043,0.00427,0.00421,0.00421,0.00415,0.00401,0.004,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.004,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00399,0.00169,0.0012,0.00039
 p_confidence_D,0.00905,0.01396,0.01771,0.02075,0.02171,0.02232,0.02218,0.02151,0.02112,0.02069,0.01987,0.01987,0.01904,0.01927,0.01735,0.0165,0.01579,0.01497,0.01533,0.01399,0.0118,0.0108,0.01061,0.00993,0.0097,0.00879,0.00872,0.00787,0.00775,0.00767,0.00763,0.00765,0.0077,0.00846,0.00759,0.00905,0.00907,0.009,0.0083,0.00828,0.00751,0.00726,0.00718,0.00705,0.00698,0.00695,0.00694,0.00693,0.00598,0.0057,0.00415,0.00411,0.0017,0.00174,0.00171,0.00181,0.00194,0.00101,0.00104,0.00112
 p_confidence_L,8.40E-03,1.40E-02,1.85E-02,2.08E-02,2.13E-02,2.02E-02,1.93E-02,1.79E-02,1.58E-02,1.43E-02,1.42E-02,1.31E-02,1.14E-02,1.07E-02,1.05E-02,1.03E-02,9.50E-03,7.88E-03,6.04E-03,7.66E-03,7.48E-03,6.15E-03,5.91E-03,5.76E-03,5.66E-03,5.65E-03,5.65E-03,5.66E-03,5.67E-03,4.48E-03,4.36E-03,4.28E-03,1.66E-03,1.35E-03,1.46E-03,1.63E-03,1.22E-03,1.04E-03,4.42E-04,1.23E-04,7.84E-05,5.53E-05,3.11E-05,2.43E-05,1.98E-05,1.68E-05,1.46E-05,6.22E-06,1.97E-06,1.14E-06,1.34E-06,1.92E-06,3.16E-06,2.80E-06,1.17E-06,2.61E-07,2.82E-07,4.39E-07,5.19E-07,5.99E-07
 p_confidence_O,8.32E-03,1.24E-02,1.54E-02,1.78E-02,1.81E-02,1.71E-02,1.40E-02,1.11E-02,9.13E-03,7.67E-03,6.26E-03,4.23E-03,2.94E-03,2.34E-03,1.91E-03,1.56E-03,1.30E-03,1.11E-03,1.13E-03,1.15E-03,6.31E-04,3.20E-04,2.32E-04,1.71E-04,1.59E-04,1.42E-04,1.58E-04,1.82E-04,6.85E-05,3.73E-05,2.48E-05,1.51E-05,1.05E-05,8.46E-06,6.51E-06,5.08E-06,5.23E-06,5.81E-06,3.99E-06,2.00E-06,1.22E-06,3.66E-07,3.23E-07,2.98E-07,3.11E-07,2.90E-07,8.91E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
 p_confidence_P,0.00702,0.01199,0.0158,0.01883,0.02072,0.02143,0.0213,0.0206,0.0199,0.02001,0.01941,0.01936,0.01933,0.01757,0.01639,0.01588,0.01578,0.01465,0.01418,0.01447,0.01343,0.01239,0.01187,0.01063,0.01041,0.00965,0.00948,0.00882,0.00773,0.00749,0.00736,0.00541,0.00355,0.00296,0.00292,0.00285,0.00274,0.00255,0.00236,0.00188,0.00154,0.00131,0.00124,0.00124,0.0014,0.00144,0.00125,0.00108,0.00101,0.00093,0.00091,0.00087,0.00085,0.00076,0.00053,0.00048,0.00035,0.00034,0.00035,0.00036
 p_confidence_T,8.32E-03,1.24E-02,1.60E-02,1.83E-02,2.00E-02,2.06E-02,2.11E-02,2.01E-02,2.05E-02,1.97E-02,1.84E-02,1.78E-02,1.69E-02,1.64E-02,1.48E-02,1.39E-02,1.31E-02,1.21E-02,1.13E-02,1.08E-02,9.69E-03,9.74E-03,9.63E-03,9.55E-03,9.39E-03,9.22E-03,9.18E-03,8.40E-03,7.48E-03,6.28E-03,6.05E-03,5.86E-03,4.32E-03,4.22E-03,4.22E-03,4.16E-03,4.15E-03,4.13E-03,4.10E-03,4.07E-03,1.91E-03,1.87E-03,1.98E-03,2.09E-03,2.14E-03,4.16E-03,4.16E-03,4.13E-03,4.10E-03,4.09E-03,4.09E-03,4.08E-03,1.27E-03,6.69E-04,5.14E-04,2.83E-04,6.43E-05,4.16E-05,3.32E-05,3.17E-05
