iteration, correct_C, correct_D, correct_L, correct_O, correct_P, correct_T, p_confidence_C, p_confidence_D, p_confidence_L, p_confidence_O, p_confidence_P, p_confidence_T, trajectory_C, trajectory_D, trajectory_L, trajectory_O, trajectory_P, trajectory_T
0 10 6 N,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],['10 6 N' '10 6 N' '9 6 N' '9 6 N' '9 7 N' '8 7 N' '8 7 N' '7 7 N' '6 7 N' '5 7 N' '4 7 N' '4 6 N' '3 6 N' '2 6 N' '1 6 N' '1 6 N' '1 7 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P'],['10 6 N' '10 6 N' '9 6 N' '9 6 N' '9 7 N' '8 7 N' '8 8 N' '9 8 N' '10 8 N' '10 9 N' '10 10 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D'],['10 6 N' '10 6 N' '9 6 N' '9 6 N' '9 7 N' '8 7 N' '8 7 N' '7 7 N' '7 8 N' '7 9 N' '6 9 N' '6 9 N' '6 9 N' '6 10 C' '6 9 C' '6 9 C' '7 9 C' '7 8 C' '6 8 C' '5 8 C' '5 9 C'],['10 6 N' '10 6 N' '10 5 N' '9 5 N' '9 4 N' '10 4 N' '10 4 N' '10 3 N' '10 2 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L'],['10 6 N' '10 7 T' '9 7 T' '8 7 T' '7 7 T' '6 7 T' '6 7 T' '5 7 T' '4 7 T' '4 8 T' '4 9 T' '3 9 T' '2 9 T' '1 9 T' '1 10 T' '1 10 T' '1 10 T' '1 10 T' '1 10 T' '1 10 T' '1 10 T'],['10 6 N' '10 6 N' '10 5 N' '9 5 N' '9 4 N' '9 3 N' '9 3 N' '8 3 N' '8 2 N' '8 1 N' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '3 2 O' '3 3 O' '3 4 O' '2 4 O' '2 3 O' '2 3 O']
1 4 4 N,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],['4 4 N' '4 5 N' '4 6 N' '3 6 N' '2 6 N' '1 6 N' '1 7 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P'],['4 4 N' '4 5 N' '4 6 N' '4 6 N' '4 7 N' '4 8 N' '5 8 N' '6 8 N' '7 8 N' '8 8 N' '9 8 N' '9 8 N' '9 8 N' '10 8 N' '10 9 N' '10 9 N' '10 10 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D'],['4 4 N' '4 5 N' '4 6 N' '4 6 N' '4 7 N' '4 8 N' '5 8 N' '6 8 N' '7 8 N' '7 9 N' '6 9 N' '6 9 N' '6 9 N' '6 10 C' '6 9 C' '6 9 C' '7 9 C' '7 8 C' '6 8 C' '5 8 C' '5 9 C'],['4 4 N' '5 4 N' '6 4 N' '6 4 N' '7 4 N' '8 4 N' '9 4 N' '10 4 N' '10 3 N' '10 2 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L'],['4 4 N' '4 5 N' '4 6 N' '4 6 N' '4 7 N' '5 7 N' '6 7 N' '7 7 N' '8 7 N' '9 7 N' '10 7 T' '9 7 T' '8 7 T' '7 7 T' '6 7 T' '5 7 T' '4 7 T' '4 8 T' '4 9 T' '3 9 T' '3 9 T'],['4 4 N' '5 4 N' '6 4 N' '6 3 N' '6 2 N' '6 1 N' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '3 2 O' '3 2 O' '3 3 O' '3 4 O' '2 4 O' '2 3 O' '1 3 O' '1 2 O' '1 1 O' '1 1 O']
2 7 1 O,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],['7 1 O' '7 1 O' '6 1 O' '6 1 O' '6 2 O' '6 3 O' '6 4 O' '5 4 O' '4 4 O' '4 5 O' '4 6 O' '3 6 O' '2 6 O' '1 6 O' '1 7 PO' '1 6 PO' '1 5 PO' '1 5 PO' '1 5 PO' '1 5 PO' '1 5 PO'],['7 1 O' '7 1 O' '6 1 O' '6 1 O' '6 2 O' '6 3 O' '6 4 O' '6 5 O' '6 6 O' '6 7 O' '6 8 O' '6 8 O' '6 8 O' '7 8 O' '8 8 O' '8 8 O' '9 8 O' '10 8 O' '10 9 O' '10 10 DO' '10 10 DO'],['7 1 O' '7 1 O' '6 1 O' '6 1 O' '6 2 O' '6 3 O' '6 4 O' '6 5 O' '6 6 O' '6 7 O' '6 8 O' '6 8 O' '6 8 O' '7 8 O' '7 9 O' '6 9 O' '6 10 CO' '6 9 CO' '7 9 CO' '7 8 CO' '7 8 CO'],['7 1 O' '8 1 O' '8 2 O' '8 2 O' '8 3 O' '9 3 O' '9 3 O' '10 3 O' '10 2 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO' '10 1 LO'],['7 1 O' '8 1 O' '8 2 O' '8 2 O' '8 3 O' '9 3 O' '9 4 O' '9 5 O' '10 5 O' '10 6 O' '10 7 TO' '10 6 TO' '10 5 TO' '9 5 TO' '9 4 TO' '8 4 TO' '7 4 TO' '6 4 TO' '5 4 TO' '4 4 TO' '4 4 TO'],['7 1 O' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '4 2 O' '3 2 O' '3 3 O' '3 4 O' '2 4 O' '2 3 O' '1 3 O' '1 2 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O']
3 6 1 N,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],['6 1 N' '6 2 N' '6 3 N' '6 3 N' '6 4 N' '5 4 N' '5 4 N' '4 4 N' '4 5 N' '4 6 N' '3 6 N' '2 6 N' '1 6 N' '1 7 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P'],['6 1 N' '6 2 N' '6 3 N' '6 3 N' '6 4 N' '6 5 N' '6 6 N' '6 7 N' '6 8 N' '7 8 N' '8 8 N' '8 8 N' '8 8 N' '9 8 N' '10 8 N' '10 8 N' '10 9 N' '10 10 D' '10 9 D' '10 9 D' '10 9 D'],['6 1 N' '6 2 N' '6 3 N' '6 3 N' '6 4 N' '6 5 N' '6 6 N' '6 7 N' '6 8 N' '7 8 N' '7 9 N' '6 9 N' '6 9 N' '6 10 C' '6 9 C' '6 9 C' '7 9 C' '7 8 C' '6 8 C' '5 8 C' '5 9 C'],['6 1 N' '6 2 N' '6 3 N' '6 3 N' '7 3 N' '8 3 N' '9 3 N' '10 3 N' '10 2 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L'],['6 1 N' '6 2 N' '6 3 N' '6 3 N' '6 4 N' '7 4 N' '8 4 N' '9 4 N' '9 5 N' '10 5 N' '10 6 N' '10 6 N' '10 6 N' '10 7 T' '9 7 T' '8 7 T' '7 7 T' '6 7 T' '5 7 T' '4 7 T' '4 8 T'],['6 1 N' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '4 2 O' '3 2 O' '3 3 O' '3 4 O' '2 4 O' '2 3 O' '1 3 O' '1 2 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O' '1 1 O']
4 5 6 N,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],['5 6 N' '5 6 N' '4 6 N' '3 6 N' '2 6 N' '1 6 N' '1 7 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P'],['5 6 N' '5 7 N' '5 8 N' '5 8 N' '6 8 N' '7 8 N' '8 8 N' '9 8 N' '10 8 N' '10 9 N' '10 10 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D'],['5 6 N' '5 7 N' '5 8 N' '5 8 N' '6 8 N' '7 8 N' '7 9 N' '6 9 N' '6 10 C' '6 9 C' '7 9 C' '7 8 C' '6 8 C' '5 8 C' '5 9 C' '4 9 C' '3 9 C' '2 9 C' '1 9 C' '1 10 C' '1 10 C'],['5 6 N' '5 6 N' '5 5 N' '5 4 N' '6 4 N' '7 4 N' '8 4 N' '9 4 N' '10 4 N' '10 3 N' '10 2 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L'],['5 6 N' '5 7 N' '6 7 N' '6 7 N' '7 7 N' '8 7 N' '9 7 N' '10 7 T' '9 7 T' '8 7 T' '7 7 T' '6 7 T' '5 7 T' '4 7 T' '4 8 T' '4 8 T' '4 9 T' '3 9 T' '2 9 T' '2 10 T' '2 10 T'],['5 6 N' '5 6 N' '5 5 N' '5 4 N' '6 4 N' '6 3 N' '6 3 N' '6 2 N' '6 1 N' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '3 2 O' '3 2 O' '3 3 O' '3 4 O' '2 4 O' '2 3 O' '2 3 O']
5 5 9 N,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],['5 9 N' '5 9 N' '4 9 N' '4 8 N' '3 8 N' '2 8 N' '2 8 N' '1 8 N' '1 7 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P'],['5 9 N' '5 9 N' '5 8 N' '5 8 N' '6 8 N' '7 8 N' '8 8 N' '9 8 N' '10 8 N' '10 9 N' '10 10 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D'],['5 9 N' '5 9 N' '5 8 N' '5 8 N' '6 8 N' '7 8 N' '7 9 N' '6 9 N' '6 10 C' '6 9 C' '7 9 C' '7 8 C' '6 8 C' '5 8 C' '5 9 C' '4 9 C' '3 9 C' '2 9 C' '1 9 C' '1 10 C' '1 10 C'],['5 9 N' '5 9 N' '5 8 N' '5 7 N' '5 6 N' '5 5 N' '5 5 N' '5 4 N' '6 4 N' '7 4 N' '8 4 N' '8 4 N' '8 4 N' '9 4 N' '10 4 N' '10 3 N' '10 2 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L'],['5 9 N' '5 9 N' '5 8 N' '5 7 N' '6 7 N' '7 7 N' '8 7 N' '9 7 N' '10 7 T' '9 7 T' '8 7 T' '7 7 T' '6 7 T' '5 7 T' '4 7 T' '4 7 T' '4 8 T' '4 9 T' '3 9 T' '2 9 T' '2 10 T'],['5 9 N' '5 9 N' '5 8 N' '5 7 N' '5 6 N' '5 5 N' '5 5 N' '5 4 N' '6 4 N' '6 3 N' '6 2 N' '6 1 N' '6 1 N' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '3 2 O' '3 3 O' '3 4 O']
6 5 7 N,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],['5 7 N' '5 7 N' '4 7 N' '4 6 N' '3 6 N' '2 6 N' '2 6 N' '1 6 N' '1 7 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P'],['5 7 N' '5 8 N' '6 8 N' '6 8 N' '7 8 N' '8 8 N' '9 8 N' '10 8 N' '10 9 N' '10 10 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D'],['5 7 N' '5 8 N' '6 8 N' '6 8 N' '7 8 N' '7 9 N' '7 9 N' '6 9 N' '6 10 C' '6 9 C' '7 9 C' '7 8 C' '6 8 C' '5 8 C' '5 9 C' '4 9 C' '3 9 C' '2 9 C' '1 9 C' '1 10 C' '1 10 C'],['5 7 N' '5 7 N' '5 6 N' '5 5 N' '5 4 N' '6 4 N' '7 4 N' '8 4 N' '9 4 N' '10 4 N' '10 3 N' '10 2 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L'],['5 7 N' '6 7 N' '7 7 N' '7 7 N' '8 7 N' '9 7 N' '10 7 T' '9 7 T' '8 7 T' '7 7 T' '6 7 T' '5 7 T' '4 7 T' '4 8 T' '4 9 T' '3 9 T' '2 9 T' '1 9 T' '1 10 T' '1 10 T' '1 10 T'],['5 7 N' '5 7 N' '5 6 N' '5 5 N' '5 4 N' '6 4 N' '6 4 N' '6 3 N' '6 2 N' '6 1 N' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '3 2 O' '3 3 O' '3 4 O' '2 4 O' '2 3 O' '2 3 O']
7 8 10 N,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1.],['8 10 N' '8 10 N' '8 9 N' '7 9 N' '7 8 N' '6 8 N' '6 8 N' '5 8 N' '4 8 N' '3 8 N' '2 8 N' '1 8 N' '1 7 P' '1 6 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P' '1 5 P'],['8 10 N' '9 10 N' '10 10 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D' '10 9 D'],['8 10 N' '8 10 N' '7 10 N' '6 10 C' '6 9 C' '7 9 C' '7 9 C' '7 8 C' '6 8 C' '5 8 C' '5 9 C' '4 9 C' '3 9 C' '2 9 C' '2 10 C' '1 10 C' '1 10 C' '1 10 C' '1 10 C' '1 10 C' '1 10 C'],['8 10 N' '8 10 N' '8 9 N' '7 9 N' '7 8 N' '7 7 N' '7 7 N' '7 6 N' '7 5 N' '7 4 N' '8 4 N' '8 4 N' '8 4 N' '9 4 N' '10 4 N' '10 3 N' '10 2 L' '10 1 L' '10 1 L' '10 1 L' '10 1 L'],['8 10 N' '8 10 N' '8 9 N' '7 9 N' '7 8 N' '7 7 N' '8 7 N' '9 7 N' '10 7 T' '9 7 T' '8 7 T' '7 7 T' '6 7 T' '5 7 T' '4 7 T' '4 7 T' '4 8 T' '4 9 T' '3 9 T' '2 9 T' '2 10 T'],['8 10 N' '8 10 N' '8 9 N' '7 9 N' '7 8 N' '6 8 N' '6 8 N' '6 7 N' '6 6 N' '6 5 N' '6 4 N' '6 3 N' '6 2 N' '6 1 N' '7 1 O' '6 1 O' '5 1 O' '4 1 O' '4 2 O' '3 2 O' '3 3 O']
