key,average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 p_confidence_P,0.09969,0.22355,0.35944,0.46697,0.56453,0.651,0.73461,0.80214,0.85164,0.88676,0.91625,0.93686,0.95623,0.96914,0.97687,0.98302,0.98757,0.99102,0.99349,0.9945,0.99596,0.99732,0.99834,0.99874,0.99913,0.99942,0.99956,0.99963,0.99979,0.99988,0.99994,0.99997,0.99997,0.99998,0.99998,0.99999,0.99999,0.99999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
 p_confidence_T,0.13635,0.25263,0.3981,0.52174,0.63674,0.7187,0.79189,0.83832,0.88446,0.9178,0.93778,0.95231,0.96392,0.97449,0.98479,0.98934,0.99202,0.99412,0.99539,0.99714,0.99797,0.99858,0.99897,0.99909,0.99929,0.99972,0.99982,0.99988,0.9999,0.99992,0.99993,0.99997,0.99998,0.99998,0.99999,0.99999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,std_err,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 correct_C,0.03162,0.02909,0.02295,0.02055,0.01754,0.01239,0.01113,0.00689,0.00563,0.00563,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 correct_D,0.02025,0.0276,0.03013,0.03126,0.03162,0.03139,0.03117,0.03021,0.0292,0.02827,0.02774,0.02701,0.02637,0.02511,0.02491,0.02409,0.02342,0.02319,0.02246,0.0222,0.02084,0.02025,0.01897,0.01828,0.01592,0.01592,0.01548,0.01352,0.01454,0.01404,0.01502,0.01454,0.01454,0.01454,0.01352,0.01297,0.01239,0.01239,0.01239,0.01178,0.01239,0.01043,0.01043,0.00794,0.00968,0.00968,0.00968,0.00885,0.00794,0.00794,0.00794,0.00689,0.00689,0.00689,0.00689,0.00689,0.00689,0.00689,0.00399,0.00399
 correct_L,0.02987,0.03162,0.03082,0.02864,0.02585,0.02365,0.02168,0.01963,0.01792,0.01502,0.01297,0.01113,0.01178,0.01113,0.01113,0.00968,0.00885,0.00794,0.00563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399,0.00399,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 correct_O,0.03082,0.03161,0.03117,0.0294,0.02801,0.02491,0.02271,0.02113,0.01931,0.01754,0.01592,0.01502,0.01454,0.01454,0.01043,0.01178,0.01113,0.01113,0.00968,0.00885,0.00794,0.00794,0.00689,0.00563,0.00399,0.00399,0.00399,0.00563,0.00563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 correct_P,0.03093,0.03036,0.02549,0.0222,0.01963,0.01676,0.01178,0.00885,0.00794,0.00689,0.00563,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 correct_T,0.0316,0.03043,0.02716,0.0243,0.01897,0.01592,0.01239,0.01178,0.00885,0.00689,0.00689,0.00689,0.00563,0.00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 p_confidence_C,8.80E-03,1.33E-02,1.55E-02,1.71E-02,1.68E-02,1.40E-02,1.26E-02,9.91E-03,7.72E-03,6.81E-03,5.19E-03,3.24E-03,2.28E-03,1.73E-03,1.58E-03,1.14E-03,1.07E-03,1.01E-03,9.85E-04,1.02E-03,1.23E-03,9.19E-04,3.65E-04,1.29E-04,1.14E-04,1.07E-04,5.98E-05,3.95E-05,1.69E-05,7.85E-06,4.91E-06,1.66E-06,1.01E-06,4.05E-07,1.32E-07,5.63E-08,5.63E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
 p_confidence_D,0.00655,0.01189,0.0158,0.01891,0.02137,0.02287,0.02402,0.02412,0.02397,0.02393,0.02416,0.02403,0.02386,0.02318,0.02321,0.02272,0.02227,0.02218,0.02164,0.02145,0.02034,0.01987,0.01891,0.01834,0.01664,0.01657,0.01631,0.01504,0.01554,0.01509,0.01572,0.01526,0.01523,0.01518,0.01445,0.01388,0.01325,0.01329,0.01328,0.01293,0.01336,0.01167,0.01148,0.00956,0.01065,0.0105,0.01041,0.00963,0.00858,0.00834,0.00825,0.00745,0.00737,0.00736,0.00736,0.00714,0.00702,0.007,0.00493,0.00468
 p_confidence_L,7.37E-03,1.13E-02,1.46E-02,1.69E-02,1.82E-02,1.87E-02,1.88E-02,1.79E-02,1.72E-02,1.58E-02,1.44E-02,1.29E-02,1.28E-02,1.20E-02,1.19E-02,1.07E-02,9.98E-03,9.20E-03,7.40E-03,4.81E-03,3.74E-03,2.95E-03,2.49E-03,2.09E-03,2.06E-03,2.01E-03,2.01E-03,2.02E-03,2.02E-03,1.97E-03,1.95E-03,1.99E-03,4.00E-03,3.99E-03,3.99E-03,1.74E-03,1.45E-03,9.03E-04,2.49E-04,1.29E-04,8.72E-05,4.62E-05,4.21E-05,2.72E-05,1.87E-05,1.65E-05,1.51E-05,1.60E-05,1.34E-05,1.41E-05,1.46E-05,1.73E-05,2.38E-05,2.70E-05,2.69E-05,2.62E-05,1.50E-05,1.10E-05,9.72E-06,3.68E-06
 p_confidence_O,8.33E-03,1.29E-02,1.67E-02,1.87E-02,2.01E-02,1.97E-02,1.94E-02,1.91E-02,1.82E-02,1.73E-02,1.64E-02,1.58E-02,1.53E-02,1.51E-02,1.21E-02,1.25E-02,1.18E-02,1.16E-02,1.06E-02,9.81E-03,9.05E-03,8.88E-03,7.91E-03,7.02E-03,5.94E-03,5.32E-03,4.87E-03,5.86E-03,5.88E-03,2.61E-03,2.09E-03,1.62E-03,1.57E-03,1.64E-03,1.65E-03,1.74E-03,1.81E-03,1.29E-03,5.74E-04,5.52E-04,5.98E-04,6.93E-04,6.93E-04,6.46E-04,6.16E-04,6.23E-04,6.53E-04,3.18E-04,1.32E-04,1.01E-04,4.01E-05,2.06E-05,1.24E-05,1.09E-05,1.07E-05,1.07E-05,1.09E-05,1.11E-05,1.17E-05,1.00E-05
 p_confidence_P,7.99E-03,1.17E-02,1.40E-02,1.56E-02,1.63E-02,1.59E-02,1.36E-02,1.13E-02,1.03E-02,9.34E-03,8.04E-03,6.97E-03,4.68E-03,3.50E-03,2.97E-03,2.41E-03,1.91E-03,1.43E-03,1.16E-03,1.18E-03,1.02E-03,8.84E-04,4.60E-04,3.63E-04,2.58E-04,1.88E-04,1.59E-04,1.42E-04,7.41E-05,4.19E-05,1.69E-05,7.30E-06,6.04E-06,5.11E-06,4.78E-06,3.46E-06,3.12E-06,2.59E-06,2.45E-06,1.61E-06,1.25E-06,7.75E-07,5.91E-07,3.29E-07,2.64E-07,2.22E-07,2.70E-07,2.52E-07,2.43E-07,1.20E-07,7.98E-08,7.98E-08,7.98E-08,3.99E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
 p_confidence_T,8.78E-03,1.37E-02,1.70E-02,1.87E-02,1.75E-02,1.62E-02,1.41E-02,1.34E-02,1.08E-02,8.86E-03,8.19E-03,7.79E-03,6.67E-03,5.09E-03,2.41E-03,1.83E-03,1.57E-03,1.41E-03,1.33E-03,8.41E-04,7.46E-04,6.65E-04,6.09E-04,6.38E-04,5.34E-04,1.51E-04,8.95E-05,6.57E-05,5.34E-05,5.24E-05,4.88E-05,1.70E-05,1.06E-05,8.35E-06,4.25E-06,3.07E-06,1.95E-06,1.61E-06,1.33E-06,1.15E-06,7.15E-07,6.09E-07,4.74E-07,3.70E-07,3.22E-07,3.19E-07,7.98E-08,3.99E-08,3.99E-08,3.99E-08,3.99E-08,3.99E-08,3.99E-08,3.99E-08,3.99E-08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
